Marker1	Marker2	Correlation	Lower	Upper	t-statistic
LINC00303	LINC00334	0.496977	0.253724	0.681109	3.967854
LINC00303	LINC00337	0.074722	-0.207956	0.345881	0.519141
LINC00303	LINC00339	0.659570	0.466945	0.792437	6.079526
LINC00303	LINC00342	0.625342	0.420118	0.769714	5.551989
LINC00303	LINC00343	0.248813	-0.031737	0.493020	1.779802
LINC00303	LINC00345	0.435108	0.178356	0.636386	3.348052
LINC00303	LINC00346	0.294369	0.017446	0.529347	2.134000
LINC00303	LINC00347	0.554326	0.326325	0.721372	4.614305
LINC00303	LINC00348	0.443791	0.188756	0.642745	3.431060
LINC00303	LINC00350	0.347458	0.076505	0.570623	2.567210
LINC00303	LINC00351	0.322973	0.049028	0.551725	2.364329
LINC00303	LINC00353	0.450441	0.196759	0.647597	3.495440
LINC00303	LINC00354	0.453023	0.199875	0.649477	3.520628
LINC00303	LINC00355	0.280490	0.002318	0.518370	2.024560
LINC00303	LINC00358	0.617300	0.409272	0.764322	5.436164
LINC00303	LINC00362	0.420065	0.160477	0.625304	3.206963
LINC00303	LINC00363	0.758789	0.609081	0.856285	8.071159
LINC00303	LINC00364	0.081769	-0.201162	0.352107	0.568413
LINC00303	LINC00365	0.419632	0.159964	0.624983	3.202947
LINC00303	LINC00366	0.169642	-0.114098	0.427794	1.192600
LINC00303	LINC00368	0.163459	-0.120370	0.422584	1.147915
LINC00303	LINC00370	0.141487	-0.142477	0.403931	0.990209
LINC00303	LINC00374	0.427856	0.169715	0.631053	3.279614
LINC00303	LINC00375	0.526055	0.290196	0.701664	4.285513
LINC00303	LINC00376	0.462017	0.210770	0.656005	3.609257
LINC00303	LINC00377	0.342036	0.070385	0.566458	2.521793
LINC00303	LINC00379	0.357862	0.088305	0.578581	2.655178
LINC00303	LINC00380	0.230264	-0.051381	0.477981	1.639371
LINC00303	LINC00381	0.108830	-0.174818	0.375798	0.758502
LINC00303	LINC00382	0.151937	-0.131998	0.412830	1.065015
LINC00303	LINC00383	0.352926	0.082698	0.574811	2.613309
LINC00303	LINC00384	-0.055944	-0.329171	0.225927	-0.388199
LINC00303	LINC00385	0.639596	0.439487	0.779222	5.764526
LINC00303	LINC00388	0.697960	0.520785	0.817491	6.752347
LINC00303	LINC00390	0.167344	-0.116432	0.425860	1.175978
LINC00303	LINC00391	0.534371	0.300754	0.707489	4.380045
LINC00303	LINC00392	-0.079401	-0.350018	0.203448	-0.551849
LINC00303	LINC00393	-0.185782	-0.441313	0.097619	-1.309938
LINC00303	LINC00397	-0.069733	-0.341458	0.212749	-0.484305
LINC00303	LINC00398	0.159742	-0.124130	0.419444	1.121120
LINC00303	LINC00399	-0.015773	-0.292840	0.263738	-0.109290
LINC00303	LINC00400	0.578192	0.357352	0.737802	4.909708
LINC00303	LINC00402	0.212191	-0.070314	0.463186	1.504363
LINC00303	LINC00404	0.277751	-0.000652	0.516195	2.003130
LINC00303	LINC00408	0.478904	0.231398	0.668185	3.779553
LINC00303	LINC00411	0.448115	0.193955	0.645902	3.472835
LINC00303	LINC00412	0.501017	0.258749	0.683982	4.010857
LINC00303	LINC00421	0.361414	0.092352	0.581288	2.685470
LINC00303	LINC00423	0.473980	0.225360	0.664644	3.729356
LINC00303	LINC00424	0.249148	-0.031380	0.493291	1.782357
LINC00303	LINC00426	-0.037806	-0.312866	0.243105	-0.262112
LINC00303	LINC00430	0.338888	0.066840	0.564035	2.495554
LINC00303	LINC00431	0.532972	0.298973	0.706511	4.364016
LINC00303	LINC00433	0.161879	-0.121969	0.421250	1.136521
LINC00303	LINC00437	0.372474	0.105009	0.589688	2.780668
LINC00303	LINC00440	0.137329	-0.146629	0.400376	0.960541
LINC00303	LINC00442	0.611438	0.401402	0.760378	5.353473
LINC00303	LINC00443	0.469378	0.219735	0.661327	3.682854
LINC00303	LINC00445	0.365391	0.096893	0.584314	2.719549
LINC00303	LINC00446	-0.142366	-0.404682	0.141598	-0.996491
LINC00303	LINC00448	0.330179	0.057072	0.557311	2.423458
LINC00303	LINC00449	0.554266	0.326247	0.721331	4.613582
LINC00303	LINC00454	0.488838	0.243636	0.675302	3.882237
LINC00303	LINC00456	0.142813	-0.141151	0.405063	0.999683
LINC00303	LINC00457	0.134847	-0.149102	0.398251	0.942857
LINC00303	LINC00458	-0.029400	-0.305255	0.251006	-0.203780
LINC00303	LINC00459	0.251377	-0.029005	0.495088	1.799369
LINC00304	LINC00305	0.629774	0.426120	0.772677	5.617051
LINC00304	LINC00308	-0.045451	-0.319758	0.235886	-0.315219
LINC00304	LINC00309	0.577237	0.356102	0.737148	4.897542
LINC00304	LINC00310	0.258557	-0.021330	0.500863	1.854396
LINC00304	LINC00311	0.368243	0.100156	0.586480	2.744088
LINC00304	LINC00313	0.092741	-0.190530	0.361755	0.645312
LINC00304	LINC00314	0.340763	0.068950	0.565478	2.511168
LINC00304	LINC00315	0.356444	0.086693	0.577499	2.643126
LINC00304	LINC00319	0.436386	0.179884	0.637323	3.360197
LINC00304	LINC00320	-0.162484	-0.421761	0.121357	-1.140884
LINC00304	LINC00322	0.488727	0.243499	0.675223	3.881079
LINC00304	LINC00324	0.119808	-0.164014	0.385311	0.836077
LINC00304	LINC00326	0.504826	0.263501	0.686686	4.051733
LINC00304	LINC00327	0.154300	-0.129620	0.414836	1.081980
LINC00304	LINC00330	0.148726	-0.135225	0.410101	1.041989
LINC00304	LINC00331	-0.081003	-0.351431	0.201902	-0.563053
LINC00304	LINC00332	-0.012807	-0.290126	0.266495	-0.088739
LINC00304	LINC00334	0.324056	0.050235	0.552566	2.373190
LINC00304	LINC00337	-0.116228	-0.382215	0.167545	-0.810749
LINC00304	LINC00339	0.661370	0.469438	0.793621	6.108983
LINC00304	LINC00342	0.381652	0.115578	0.596623	2.860698
LINC00304	LINC00343	0.251520	-0.028853	0.495203	1.800460
LINC00304	LINC00345	0.353047	0.082835	0.574903	2.614331
LINC00304	LINC00346	0.147965	-0.135988	0.409454	1.036542
LINC00304	LINC00347	0.414848	0.154315	0.621441	3.158791
LINC00304	LINC00348	0.452272	0.198967	0.648930	3.513285
LINC00304	LINC00350	0.334439	0.061843	0.560603	2.458633
LINC00304	LINC00351	0.274136	-0.004565	0.513319	1.974928
LINC00304	LINC00353	0.337701	0.065506	0.563120	2.485685
LINC00304	LINC00354	0.433951	0.176976	0.635536	3.337085
LINC00304	LINC00355	0.345987	0.074842	0.569494	2.554860
LINC00304	LINC00358	0.500580	0.258205	0.683671	4.006187
LINC00304	LINC00362	0.209142	-0.073488	0.460676	1.481749
LINC00304	LINC00363	0.653959	0.459195	0.788737	5.988877
LINC00304	LINC00364	0.043410	-0.237816	0.317921	0.301036
LINC00304	LINC00365	0.319132	0.044755	0.548739	2.333003
LINC00304	LINC00366	0.520297	0.282918	0.697616	4.221056
LINC00304	LINC00368	0.176055	-0.107569	0.433180	1.239102
LINC00304	LINC00370	0.029353	-0.251051	0.305212	0.203452
LINC00304	LINC00374	0.273739	-0.004994	0.513003	1.971836
LINC00304	LINC00375	0.352303	0.081991	0.574334	2.608038
LINC00304	LINC00376	0.395642	0.131805	0.607132	2.984616
LINC00304	LINC00377	0.184559	-0.098873	0.440293	1.301011
LINC00304	LINC00379	0.195408	-0.087715	0.449321	1.380440
LINC00304	LINC00380	0.170095	-0.113638	0.428175	1.195879
LINC00304	LINC00381	-0.069837	-0.341550	0.212650	-0.485027
LINC00304	LINC00382	0.214712	-0.067685	0.465258	1.523094
LINC00304	LINC00383	0.234156	-0.047278	0.481148	1.668672
LINC00304	LINC00384	-0.146454	-0.408168	0.137504	-1.025726
LINC00304	LINC00385	0.409695	0.148248	0.617615	3.111574
LINC00304	LINC00388	0.470362	0.220936	0.662036	3.692759
LINC00304	LINC00390	0.099447	-0.183999	0.367623	0.692420
LINC00304	LINC00391	0.318906	0.044504	0.548564	2.331165
LINC00304	LINC00392	-0.180768	-0.437126	0.102755	-1.273378
LINC00304	LINC00393	-0.126718	-0.391269	0.157179	-0.885062
LINC00304	LINC00397	-0.203165	-0.455744	0.079694	-1.437549
LINC00304	LINC00398	0.072183	-0.210397	0.343631	0.501408
LINC00304	LINC00399	-0.014933	-0.292071	0.264520	-0.103467
LINC00304	LINC00400	0.350926	0.080430	0.573280	2.596408
LINC00304	LINC00402	0.009940	-0.269157	0.287497	0.068872
LINC00304	LINC00404	0.253299	-0.026954	0.496635	1.814065
LINC00304	LINC00408	0.437942	0.181744	0.638464	3.375014
LINC00304	LINC00411	0.653333	0.458331	0.788323	5.978860
LINC00304	LINC00412	0.397488	0.133957	0.608514	3.001154
LINC00304	LINC00421	0.194939	-0.088199	0.448932	1.376996
LINC00304	LINC00423	0.253826	-0.026392	0.497059	1.818097
LINC00304	LINC00424	0.156664	-0.127237	0.416839	1.098971
LINC00304	LINC00426	-0.348620	-0.571513	-0.077819	-2.576976
LINC00304	LINC00430	0.145152	-0.138809	0.407058	1.016406
LINC00304	LINC00431	0.211656	-0.070872	0.462746	1.500386
LINC00304	LINC00433	0.068101	-0.214314	0.340009	0.472918
LINC00304	LINC00437	0.747292	0.592103	0.849036	7.791452
LINC00304	LINC00440	-0.008756	-0.286410	0.270256	-0.060664
LINC00304	LINC00442	0.444285	0.189349	0.643106	3.435819
LINC00304	LINC00443	0.196747	-0.086334	0.450431	1.390274
LINC00304	LINC00445	0.392003	0.127570	0.604406	2.952152
LINC00304	LINC00446	-0.160573	-0.420147	0.123290	-1.127109
LINC00304	LINC00448	0.339425	0.067445	0.564449	2.500027
LINC00304	LINC00449	0.206633	-0.076097	0.458608	1.463170
LINC00304	LINC00454	0.291242	0.014027	0.526882	2.109223
LINC00304	LINC00456	0.014999	-0.264458	0.292132	0.103927
LINC00304	LINC00457	-0.001169	-0.279431	0.277274	-0.008101
LINC00304	LINC00458	-0.188474	-0.443557	0.094854	-1.329619
LINC00304	LINC00459	0.701251	0.525467	0.819618	6.814852
LINC00305	LINC00308	-0.152518	-0.413324	0.131413	-1.069185
LINC00305	LINC00309	0.875730	0.789933	0.927897	12.566739
LINC00305	LINC00310	0.646609	0.449085	0.783876	5.872721
LINC00305	LINC00311	0.474468	0.225958	0.664995	3.734314
LINC00305	LINC00313	0.390864	0.126247	0.603552	2.942031
LINC00305	LINC00314	0.713841	0.543477	0.827725	7.062084
LINC00305	LINC00315	0.646417	0.448821	0.783748	5.869720
LINC00305	LINC00319	0.812508	0.690269	0.889653	9.656428
LINC00305	LINC00320	0.064239	-0.218011	0.336574	0.445985
LINC00305	LINC00322	0.751763	0.598689	0.851860	7.898246
LINC00305	LINC00324	0.257025	-0.022971	0.499632	1.842625
LINC00305	LINC00326	0.660812	0.468665	0.793254	6.099837
LINC00305	LINC00327	0.615568	0.406943	0.763157	5.411582
LINC00305	LINC00330	0.384644	0.119036	0.598876	2.886999
LINC00305	LINC00331	0.178060	-0.105522	0.434860	1.253671
LINC00305	LINC00332	0.155085	-0.128829	0.415501	1.087620
LINC00305	LINC00334	0.483207	0.236689	0.671272	3.823793
LINC00305	LINC00337	-0.096248	-0.364826	0.187118	-0.669935
LINC00305	LINC00339	0.339537	0.067570	0.564535	2.500954
LINC00305	LINC00342	0.688950	0.508022	0.811652	6.585447
LINC00305	LINC00343	0.535892	0.302691	0.708552	4.397520
LINC00305	LINC00345	0.733227	0.571518	0.840115	7.470674
LINC00305	LINC00346	0.226161	-0.055698	0.474634	1.608565
LINC00305	LINC00347	0.792476	0.659630	0.877306	9.002149
LINC00305	LINC00348	0.722690	0.556230	0.833394	7.244123
LINC00305	LINC00350	-0.021950	-0.298479	0.257978	-0.152113
LINC00305	LINC00351	0.657727	0.464396	0.791223	6.049556
LINC00305	LINC00353	0.687497	0.505971	0.810708	6.559084
LINC00305	LINC00354	0.630561	0.427187	0.773202	5.628691
LINC00305	LINC00355	0.446842	0.192423	0.644973	3.460509
LINC00305	LINC00358	0.906708	0.840480	0.946244	14.894448
LINC00305	LINC00362	0.356342	0.086577	0.577421	2.642257
LINC00305	LINC00363	0.942925	0.901073	0.967375	19.617580
LINC00305	LINC00364	0.308363	0.032828	0.540336	2.245843
LINC00305	LINC00365	0.718918	0.550784	0.830981	7.165650
LINC00305	LINC00366	-0.056766	-0.329906	0.225144	-0.393922
LINC00305	LINC00368	0.294042	0.017088	0.529090	2.131406
LINC00305	LINC00370	0.408599	0.146960	0.616800	3.101577
LINC00305	LINC00374	0.662227	0.470626	0.794185	6.123079
LINC00305	LINC00375	0.758594	0.608791	0.856162	8.066268
LINC00305	LINC00376	0.787660	0.652329	0.874320	8.857293
LINC00305	LINC00377	0.626788	0.422074	0.770681	5.573115
LINC00305	LINC00379	0.665483	0.475146	0.796325	6.177015
LINC00305	LINC00380	0.529236	0.294228	0.703895	4.321472
LINC00305	LINC00381	0.233949	-0.047497	0.480980	1.667108
LINC00305	LINC00382	0.056062	-0.225814	0.329277	0.389023
LINC00305	LINC00383	0.520424	0.283078	0.697706	4.222472
LINC00305	LINC00384	0.072911	-0.209697	0.344277	0.506491
LINC00305	LINC00385	0.729584	0.566220	0.837796	7.391097
LINC00305	LINC00388	0.440079	0.184303	0.640030	3.395427
LINC00305	LINC00390	0.474048	0.225443	0.664693	3.730045
LINC00305	LINC00391	0.685639	0.503350	0.809499	6.525578
LINC00305	LINC00392	-0.032665	-0.308215	0.247942	-0.226429
LINC00305	LINC00393	-0.111484	-0.378103	0.172212	-0.777230
LINC00305	LINC00397	-0.025181	-0.301420	0.254959	-0.174511
LINC00305	LINC00398	0.145806	-0.138154	0.407615	1.021084
LINC00305	LINC00399	0.255862	-0.024215	0.498698	1.833704
LINC00305	LINC00400	0.656545	0.462763	0.790443	6.030435
LINC00305	LINC00402	-0.106931	-0.374148	0.176680	-0.745115
LINC00305	LINC00404	0.668930	0.479942	0.798587	6.234800
LINC00305	LINC00408	0.722187	0.555502	0.833073	7.233580
LINC00305	LINC00411	0.702265	0.526911	0.820273	6.834276
LINC00305	LINC00412	0.767742	0.622398	0.861903	8.301205
LINC00305	LINC00421	0.541822	0.310262	0.712688	4.466245
LINC00305	LINC00423	0.485539	0.239563	0.672942	3.847919
LINC00305	LINC00424	0.624787	0.419367	0.769342	5.543903
LINC00305	LINC00426	-0.348173	-0.571171	-0.077314	-2.573223
LINC00305	LINC00430	0.524651	0.288418	0.700678	4.269717
LINC00305	LINC00431	0.109586	-0.174076	0.376456	0.763836
LINC00305	LINC00433	0.268394	-0.010763	0.508739	1.930311
LINC00305	LINC00437	0.526463	0.290712	0.701950	4.290113
LINC00305	LINC00440	0.222754	-0.059274	0.471850	1.583059
LINC00305	LINC00442	0.774426	0.632394	0.866083	8.480603
LINC00305	LINC00443	0.032365	-0.248223	0.307944	0.224351
LINC00305	LINC00445	0.613827	0.404605	0.761986	5.386999
LINC00305	LINC00446	0.054297	-0.227494	0.327696	0.376733
LINC00305	LINC00448	0.652262	0.456855	0.787616	5.961794
LINC00305	LINC00449	0.587274	0.369289	0.744005	5.026955
LINC00305	LINC00454	0.661529	0.469659	0.793726	6.111600
LINC00305	LINC00456	0.514575	0.275714	0.693583	4.157792
LINC00305	LINC00457	0.507299	0.266592	0.688439	4.078434
LINC00305	LINC00458	0.091940	-0.191309	0.361053	0.639688
LINC00305	LINC00459	0.279179	0.000896	0.517329	2.014296
LINC00308	LINC00309	0.171585	-0.112123	0.429428	1.206672
LINC00308	LINC00310	-0.348802	-0.571653	-0.078024	-2.578507
LINC00308	LINC00311	0.206910	-0.075808	0.458837	1.465223
LINC00308	LINC00313	-0.332701	-0.559262	-0.059895	-2.444265
LINC00308	LINC00314	-0.227579	-0.475792	0.054207	-1.619202
LINC00308	LINC00315	-0.238336	-0.484543	0.042860	-1.700237
LINC00308	LINC00319	-0.245325	-0.490203	0.035448	-1.753240
LINC00308	LINC00320	-0.307245	-0.539461	-0.031594	-2.236850
LINC00308	LINC00322	-0.209046	-0.460597	0.073589	-1.481034
LINC00308	LINC00324	-0.190447	-0.445199	0.092827	-1.344053
LINC00308	LINC00326	-0.285494	-0.522338	-0.007758	-2.063860
LINC00308	LINC00327	-0.406426	-0.615183	-0.144411	-3.081815
LINC00308	LINC00330	-0.265065	-0.506079	0.014346	-1.904553
LINC00308	LINC00331	-0.303075	-0.536193	-0.027000	-2.203396
LINC00308	LINC00332	-0.221666	-0.470960	0.060414	-1.574927
LINC00308	LINC00334	0.011139	-0.268044	0.288597	0.077181
LINC00308	LINC00337	0.501883	0.259829	0.684597	4.020122
LINC00308	LINC00339	0.064682	-0.217588	0.336967	0.449068
LINC00308	LINC00342	-0.172499	-0.430196	0.111192	-1.213296
LINC00308	LINC00343	-0.138194	-0.401116	0.145766	-0.966708
LINC00308	LINC00345	-0.264846	-0.505903	0.014581	-1.902860
LINC00308	LINC00346	0.053182	-0.228554	0.326698	0.368979
LINC00308	LINC00347	-0.223675	-0.472603	0.058308	-1.589951
LINC00308	LINC00348	-0.272053	-0.511660	0.006815	-1.958719
LINC00308	LINC00350	-0.228780	-0.476771	0.052944	-1.628217
LINC00308	LINC00351	0.308053	0.032486	0.540094	2.243352
LINC00308	LINC00353	-0.229037	-0.476981	0.052674	-1.630148
LINC00308	LINC00354	0.010415	-0.268716	0.287933	0.072162
LINC00308	LINC00355	-0.144031	-0.406102	0.139932	-1.008389
LINC00308	LINC00358	-0.162784	-0.422015	0.121054	-1.143048
LINC00308	LINC00362	-0.152043	-0.412920	0.131892	-1.065773
LINC00308	LINC00363	-0.104152	-0.371728	0.179402	-0.725532
LINC00308	LINC00364	-0.345621	-0.569212	-0.074428	-2.551786
LINC00308	LINC00365	-0.333441	-0.559833	-0.060725	-2.450383
LINC00308	LINC00366	-0.209775	-0.461197	0.072831	-1.486435
LINC00308	LINC00368	-0.241443	-0.487062	0.039569	-1.723760
LINC00308	LINC00370	-0.347152	-0.570388	-0.076159	-2.564636
LINC00308	LINC00374	0.259406	-0.020421	0.501544	1.860921
LINC00308	LINC00375	-0.332881	-0.559400	-0.060097	-2.445750
LINC00308	LINC00376	-0.263872	-0.505123	0.015629	-1.895332
LINC00308	LINC00377	-0.387073	-0.600704	-0.121848	-2.908433
LINC00308	LINC00379	-0.394171	-0.606031	-0.130092	-2.971477
LINC00308	LINC00380	-0.332491	-0.559099	-0.059660	-2.442528
LINC00308	LINC00381	-0.380306	-0.595608	-0.114023	-2.848898
LINC00308	LINC00382	0.044710	-0.236587	0.319091	0.310069
LINC00308	LINC00383	-0.189988	-0.444817	0.093298	-1.340696
LINC00308	LINC00384	-0.231263	-0.478794	0.050330	-1.646878
LINC00308	LINC00385	-0.215133	-0.465603	0.067247	-1.526218
LINC00308	LINC00388	0.086989	-0.196112	0.356704	0.604969
LINC00308	LINC00390	-0.269473	-0.509601	0.009599	-1.938683
LINC00308	LINC00391	-0.185241	-0.440862	0.098174	-1.305990
LINC00308	LINC00392	-0.396175	-0.607531	-0.132426	-2.989389
LINC00308	LINC00393	-0.325050	-0.553338	-0.051343	-2.381327
LINC00308	LINC00397	-0.103621	-0.371265	0.179921	-0.721791
LINC00308	LINC00398	-0.123913	-0.388853	0.159957	-0.865159
LINC00308	LINC00399	-0.269256	-0.509428	0.009834	-1.936994
LINC00308	LINC00400	-0.234623	-0.481528	0.046785	-1.672193
LINC00308	LINC00402	-0.008388	-0.286072	0.270597	-0.058113
LINC00308	LINC00404	-0.316728	-0.546868	-0.042086	-2.313463
LINC00308	LINC00408	-0.245458	-0.490311	0.035307	-1.754249
LINC00308	LINC00411	-0.251431	-0.495131	0.028948	-1.799782
LINC00308	LINC00412	-0.260884	-0.502729	0.018837	-1.872293
LINC00308	LINC00421	-0.277557	-0.516041	0.000862	-2.001616
LINC00308	LINC00423	-0.118977	-0.384592	0.164835	-0.830191
LINC00308	LINC00424	0.230106	-0.051548	0.477852	1.638183
LINC00308	LINC00426	-0.255259	-0.498212	0.024860	-1.829076
LINC00308	LINC00430	-0.405989	-0.614858	-0.143898	-3.077844
LINC00308	LINC00431	0.160072	-0.123797	0.419723	1.123499
LINC00308	LINC00433	-0.286387	-0.523045	-0.008731	-2.070891
LINC00308	LINC00437	-0.254102	-0.497281	0.026097	-1.820211
LINC00308	LINC00440	-0.291139	-0.526800	-0.013914	-2.108403
LINC00308	LINC00442	-0.193858	-0.448034	0.089314	-1.369058
LINC00308	LINC00443	0.157442	-0.126453	0.417498	1.104564
LINC00308	LINC00445	-0.303912	-0.536850	-0.027921	-2.210099
LINC00308	LINC00446	-0.209257	-0.460771	0.073369	-1.482601
LINC00308	LINC00448	-0.280333	-0.518246	-0.002148	-2.023332
LINC00308	LINC00449	-0.309563	-0.541275	-0.034153	-2.255507
LINC00308	LINC00454	-0.316982	-0.547066	-0.042368	-2.315526
LINC00308	LINC00456	-0.465074	-0.658217	-0.214487	-3.639700
LINC00308	LINC00457	-0.450329	-0.647516	-0.196624	-3.494349
LINC00308	LINC00458	-0.390629	-0.603375	-0.125974	-2.939940
LINC00308	LINC00459	-0.199306	-0.452552	0.083689	-1.409106
LINC00309	LINC00310	0.598662	0.384359	0.751745	5.178082
LINC00309	LINC00311	0.551095	0.322162	0.719134	4.575633
LINC00309	LINC00313	0.316383	0.041703	0.546599	2.310661
LINC00309	LINC00314	0.698944	0.522184	0.818128	6.770955
LINC00309	LINC00315	0.551311	0.322440	0.719283	4.578206
LINC00309	LINC00319	0.791045	0.657458	0.876419	8.958641
LINC00309	LINC00320	-0.071000	-0.342582	0.211533	-0.493144
LINC00309	LINC00322	0.716123	0.546758	0.829189	7.108342
LINC00309	LINC00324	0.178362	-0.105214	0.435113	1.255870
LINC00309	LINC00326	0.598749	0.384474	0.751803	5.179250
LINC00309	LINC00327	0.499883	0.257338	0.683176	3.998754
LINC00309	LINC00330	0.316796	0.042161	0.546920	2.314010
LINC00309	LINC00331	0.094120	-0.189189	0.362963	0.654989
LINC00309	LINC00332	0.076946	-0.205815	0.347848	0.534679
LINC00309	LINC00334	0.528585	0.293402	0.703439	4.314092
LINC00309	LINC00337	0.123988	-0.159882	0.388918	0.865697
LINC00309	LINC00339	0.284766	0.006966	0.521761	2.058132
LINC00309	LINC00342	0.623090	0.417075	0.768206	5.519272
LINC00309	LINC00343	0.442333	0.187005	0.641679	3.417034
LINC00309	LINC00345	0.703627	0.528855	0.821152	6.860521
LINC00309	LINC00346	0.323823	0.049975	0.552385	2.371279
LINC00309	LINC00347	0.749038	0.594673	0.850139	7.832866
LINC00309	LINC00348	0.686948	0.505196	0.810351	6.549162
LINC00309	LINC00350	-0.175687	-0.432871	0.107944	-1.236428
LINC00309	LINC00351	0.856176	0.758616	0.916184	11.480428
LINC00309	LINC00353	0.664550	0.473850	0.795712	6.161494
LINC00309	LINC00354	0.724714	0.559159	0.834689	7.286807
LINC00309	LINC00355	0.431350	0.173874	0.633625	3.312496
LINC00309	LINC00358	0.895081	0.821372	0.939387	13.907278
LINC00309	LINC00362	0.185532	-0.097875	0.441104	1.308114
LINC00309	LINC00363	0.908653	0.843692	0.947387	15.076774
LINC00309	LINC00364	0.266673	-0.012616	0.507364	1.916982
LINC00309	LINC00365	0.668990	0.480025	0.798626	6.235801
LINC00309	LINC00366	-0.238805	-0.484924	0.042363	-1.703787
LINC00309	LINC00368	0.278538	0.000201	0.516821	2.009286
LINC00309	LINC00370	0.218328	-0.063908	0.468226	1.550015
LINC00309	LINC00374	0.834990	0.725186	0.903378	10.513066
LINC00309	LINC00375	0.695066	0.516676	0.815618	6.698075
LINC00309	LINC00376	0.731600	0.569151	0.839080	7.434973
LINC00309	LINC00377	0.513220	0.274012	0.692627	4.142921
LINC00309	LINC00379	0.541714	0.310124	0.712613	4.464989
LINC00309	LINC00380	0.479074	0.231607	0.668307	3.781293
