##The total sample size of case group is 25.
##The total sample size of control group is 25.
Marker1	Marker2	group1_pearson	group1_lower	group1_upper	group1_t	group1_n	group1_se	group2_pearson	group2_lower	group2_upper	group2_t	group2_n	group2_se	z_test	z_pvalue
1	51	-0.160203	-0.522279	0.250811	-0.778361	25	0.213201	-0.643954	-0.828324	-0.333736	-4.036646	25	0.213201	2.000934	0.045400
1	52	-0.027609	-0.418185	0.371582	-0.132461	25	0.213201	-0.007844	-0.401736	0.388497	-0.037621	25	0.213201	-0.065576	0.947715
1	53	-0.211641	-0.559951	0.200242	-1.038518	25	0.213201	0.797752	0.587949	0.906987	6.344905	25	0.213201	-4.335783	0.000015
1	54	-0.140954	-0.507809	0.269175	-0.682810	25	0.213201	0.815743	0.620665	0.915717	6.763609	25	0.213201	-4.264712	0.000020
1	55	0.344133	-0.059031	0.650778	1.757768	25	0.213201	0.406263	0.013253	0.690547	2.132264	25	0.213201	-0.239971	0.810352
1	56	0.122699	-0.286320	0.493891	0.592922	25	0.213201	-0.682008	-0.848489	-0.392697	-4.472301	25	0.213201	3.171285	0.001518
1	57	-0.263361	-0.596431	0.147082	-1.309256	25	0.213201	0.342840	-0.060492	0.649932	1.750281	25	0.213201	-2.079603	0.037562
1	58	0.022831	-0.375695	0.414232	0.109523	25	0.213201	0.778654	0.553955	0.897617	5.951513	25	0.213201	-3.380000	0.000725
1	59	0.177299	-0.234249	0.534958	0.863984	25	0.213201	0.372143	-0.026959	0.668918	1.922842	25	0.213201	-0.702182	0.482566
1	60	0.243019	-0.168277	0.582246	1.201498	25	0.213201	0.815083	0.619452	0.915398	6.747276	25	0.213201	-2.965090	0.003026
1	61	-0.237056	-0.578048	0.174419	-1.170238	25	0.213201	0.178964	-0.232623	0.536185	0.872368	25	0.213201	-1.401491	0.161067
1	62	0.016457	-0.381159	0.408935	0.078935	25	0.213201	0.865065	0.713981	0.939174	8.269973	25	0.213201	-4.300574	0.000017
1	63	0.275290	-0.134475	0.604655	1.373308	25	0.213201	0.817683	0.624235	0.916653	6.812037	25	0.213201	-2.876204	0.004025
1	64	-0.099087	-0.475603	0.308114	-0.477554	25	0.213201	0.710832	0.439000	0.863448	4.846773	25	0.213201	-3.277746	0.001046
1	65	-0.357780	-0.659660	0.043508	-1.837482	25	0.213201	0.866677	0.717124	0.939930	8.331719	25	0.213201	-5.618060	1.931133e-08
1	66	0.408565	0.016012	0.691988	2.146756	25	0.213201	0.888610	0.760503	0.950134	9.291403	25	0.213201	-3.254913	0.001134
1	67	0.012471	-0.384561	0.405610	0.059815	25	0.213201	0.855809	0.696049	0.934824	7.934238	25	0.213201	-4.195520	0.000027
1	68	0.101295	-0.306094	0.477327	0.488307	25	0.213201	0.686505	0.399825	0.850840	4.527913	25	0.213201	-2.453210	0.014159
1	69	-0.286677	-0.612439	0.122316	-1.435091	25	0.213201	-0.769442	-0.893058	-0.537821	-5.777383	25	0.213201	2.401288	0.016337
1	70	-0.090918	-0.469199	0.315556	-0.437841	25	0.213201	0.326471	-0.078836	0.639157	1.656462	25	0.213201	-1.426291	0.153784
1	71	0.084933	-0.320976	0.464482	0.408802	25	0.213201	0.810030	0.610201	0.912955	6.624897	25	0.213201	-3.455847	0.000549
1	72	0.270994	-0.139030	0.601702	1.350165	25	0.213201	0.926928	0.839135	0.967650	11.846784	25	0.213201	-4.504570	6.650732e-06
1	73	-0.291039	-0.615405	0.117625	-1.458932	25	0.213201	-0.025994	-0.416850	0.372974	-0.124704	25	0.213201	-0.907766	0.364002
1	74	-0.311911	-0.629468	0.094926	-1.574418	25	0.213201	0.587858	0.251031	0.797701	3.485034	25	0.213201	-3.306832	0.000944
1	75	-0.150316	-0.514872	0.260281	-0.729174	25	0.213201	0.867695	0.719111	0.940406	8.371235	25	0.213201	-4.892479	9.957353e-07
1	76	-0.255472	-0.590955	0.155347	-1.267255	25	0.213201	0.127680	-0.281668	0.497707	0.617384	25	0.213201	-1.292287	0.196258
1	77	0.187492	-0.224260	0.542442	0.915412	25	0.213201	0.753704	0.510645	0.885211	5.499938	25	0.213201	-2.625902	0.008642
1	78	0.235467	-0.176051	0.576926	1.161929	25	0.213201	-0.062996	-0.447006	0.340620	-0.302719	25	0.213201	1.005099	0.314849
1	79	0.258344	-0.152345	0.592952	1.282510	25	0.213201	0.772272	0.542760	0.894461	5.829899	25	0.213201	-2.525943	0.011539
1	80	0.112539	-0.295750	0.486062	0.543166	25	0.213201	0.874191	0.731856	0.943440	8.633922	25	0.213201	-4.104548	0.000041
1	81	-0.142512	-0.508987	0.267700	-0.690510	25	0.213201	0.843293	0.672115	0.928904	7.524900	25	0.213201	-4.563521	5.030280e-06
1	82	-0.121038	-0.492615	0.287867	-0.584776	25	0.213201	0.023846	-0.374823	0.415073	0.114395	25	0.213201	-0.482519	0.629437
1	83	0.095416	-0.311465	0.472730	0.459695	25	0.213201	-0.187357	-0.542344	0.224392	-0.914732	25	0.213201	0.946245	0.344024
1	84	0.181526	-0.230117	0.538069	0.885277	25	0.213201	-0.717727	-0.866987	-0.450294	-4.943244	25	0.213201	3.603522	0.000314
