##The total sample size of case group is 50.
##The total sample size of control group is 50.
Marker1	Marker2	group1_pearson	group1_lower	group1_upper	group1_t	group1_n	group1_se	group2_pearson	group2_lower	group2_upper	group2_t	group2_n	group2_se	z_test	z_pvalue
1	50	-0.248820	-0.493026	0.031730	-1.779853	50	0.145865	-0.095233	-0.363938	0.188106	-0.662805	50	0.145865	-0.768999	0.441894
1	51	0.600140	0.386322	0.752746	5.198042	50	0.145865	0.155848	-0.128060	0.416148	1.093103	50	0.145865	2.599506	0.009336
1	52	-0.598097	-0.751361	-0.383608	-5.170469	50	0.145865	0.027396	-0.252885	0.303434	0.189874	50	0.145865	-3.478605	0.000504
1	53	-0.710770	-0.825752	-0.539069	-7.000551	50	0.145865	-0.061984	-0.334564	0.220167	-0.430265	50	0.145865	-4.007454	0.000061
1	54	-0.321722	-0.550754	-0.047635	-2.354115	50	0.145865	-0.001458	-0.279697	0.277007	-0.010104	50	0.145865	-1.609956	0.107408
1	55	0.624597	0.419111	0.769216	5.541142	50	0.145865	-0.080126	-0.350658	0.202748	-0.556921	50	0.145865	3.940226	0.000081
1	56	-0.573106	-0.734317	-0.350699	-4.845257	50	0.145865	0.033539	-0.247121	0.309007	0.232495	50	0.145865	-3.323994	0.000887
1	57	-0.509406	-0.689931	-0.269229	-4.101295	50	0.145865	0.189150	-0.094160	0.444120	1.334562	50	0.145865	-3.652162	0.000260
1	58	0.405502	0.143327	0.614495	3.073423	50	0.145865	-0.125684	-0.390379	0.158203	-0.877723	50	0.145865	2.698063	0.006974
1	59	-0.654150	-0.788863	-0.459458	-5.991934	50	0.145865	0.036409	-0.244421	0.311603	0.252415	50	0.145865	-3.969980	0.000072
1	60	0.569148	0.345537	0.731598	4.795681	50	0.145865	0.339108	0.067087	0.564204	2.497382	50	0.145865	1.421236	0.155248
1	61	-0.553464	-0.720775	-0.325213	-4.603953	50	0.145865	-0.240936	-0.486651	0.040106	-1.719921	50	0.145865	-1.830452	0.067182
1	62	-0.638900	-0.778758	-0.438536	-5.753909	50	0.145865	0.127478	-0.156425	0.391924	0.890459	50	0.145865	-4.287713	0.000018
1	63	0.429309	0.171444	0.632124	3.293272	50	0.145865	0.309920	0.034547	0.541554	2.258382	50	0.145865	0.671856	0.501675
1	64	-0.492522	-0.677933	-0.248196	-3.920822	50	0.145865	0.140989	-0.142975	0.403506	0.986656	50	0.145865	-3.302816	0.000957
1	65	0.262971	-0.016596	0.504402	1.888381	50	0.145865	-0.372835	-0.589962	-0.105423	-2.783794	50	0.145865	3.204362	0.001354
1	66	0.577607	0.356586	0.737401	4.902248	50	0.145865	0.148573	-0.135379	0.409971	1.040894	50	0.145865	2.468359	0.013573
1	67	0.534876	0.301397	0.707842	4.385843	50	0.145865	0.171100	-0.112616	0.429020	1.203156	50	0.145865	2.056151	0.039768
1	68	0.469234	0.219558	0.661222	3.681397	50	0.145865	0.234210	-0.047221	0.481192	1.669077	50	0.145865	1.311046	0.189842
