Marker1	Marker2	Correlation	Lower	Upper	t-statistic
hsa-miR-101	hsa-miR-1236	-0.155628	-0.415962	0.128281	-1.091524
hsa-miR-101	hsa-miR-1237	0.224784	-0.057144	0.473510	1.598254
hsa-miR-101	hsa-miR-1238	0.377972	0.111333	0.593846	2.828495
hsa-miR-101	hsa-miR-124	0.614460	0.405455	0.762412	5.395922
hsa-miR-101	hsa-miR-124*	0.678517	0.493340	0.804858	6.399402
hsa-miR-101	hsa-miR-1243	0.629251	0.425410	0.772327	5.609317
hsa-miR-101	hsa-miR-1244	0.572286	0.349629	0.733754	4.834945
hsa-miR-101	hsa-miR-1245	0.590947	0.374136	0.746505	5.075175
hsa-miR-101	hsa-miR-1246	0.413746	0.153016	0.620623	3.148661
hsa-miR-101	hsa-miR-1247	0.322441	0.048436	0.551312	2.359987
hsa-miR-101	hsa-miR-1248	0.119789	-0.164033	0.385295	0.835945
hsa-miR-101	hsa-miR-1249	0.520309	0.282933	0.697625	4.221192
hsa-miR-101	hsa-miR-1250	0.071934	-0.210636	0.343411	0.499668
hsa-miR-101	hsa-miR-1251	0.806270	0.680680	0.885820	9.443022
hsa-miR-101	hsa-miR-1252	0.710800	0.539112	0.825771	7.001143
hsa-miR-101	hsa-miR-1253	0.350956	0.080464	0.573303	2.596662
hsa-miR-101	hsa-miR-1254	0.719932	0.552247	0.831630	7.186618
hsa-miR-101	hsa-miR-1255a	-0.031636	-0.307282	0.248909	-0.219289
hsa-miR-101	hsa-miR-1255b	-0.127921	-0.392305	0.155986	-0.893604
hsa-miR-101	hsa-miR-1256	0.047333	-0.234104	0.321451	0.328302
hsa-miR-101	hsa-miR-1257	0.243352	-0.037544	0.488607	1.738246
hsa-miR-101	hsa-miR-1258	0.142146	-0.141818	0.404494	0.994921
hsa-miR-101	hsa-miR-1259_v15.0	0.747927	0.593037	0.849437	7.806468
hsa-miR-101	hsa-miR-125a-3p	0.198533	-0.084489	0.451912	1.403410
hsa-miR-101	hsa-miR-125a-5p	0.466257	0.215928	0.659073	3.651528
hsa-miR-101	hsa-miR-125b	0.627125	0.422530	0.770907	5.578053
hsa-miR-101	hsa-miR-125b-1*	0.432229	0.174922	0.634271	3.320792
hsa-miR-101	hsa-miR-125b-2*	0.672009	0.484236	0.800604	6.287035
hsa-miR-101	hsa-miR-126	0.565166	0.340357	0.728858	4.746300
hsa-miR-101	hsa-miR-126*	0.642283	0.443159	0.781006	5.805682
hsa-miR-101	hsa-miR-1260	0.459060	0.207181	0.653861	3.579962
hsa-miR-101	hsa-miR-1261	-0.000006	-0.278358	0.278347	-0.000042
hsa-miR-101	hsa-miR-1262	0.489992	0.245063	0.676127	3.894293
hsa-miR-101	hsa-miR-1263	0.537918	0.305275	0.709967	4.420903
hsa-miR-101	hsa-miR-1264	0.263065	-0.016496	0.504477	1.889104
hsa-miR-101	hsa-miR-1265	0.227584	-0.054202	0.475796	1.619241
hsa-miR-101	hsa-miR-1266	0.272531	-0.006299	0.512040	1.962435
hsa-miR-101	hsa-miR-1267	0.784568	0.647654	0.872400	8.766563
hsa-miR-101	hsa-miR-1268	0.464511	0.213803	0.657810	3.634084
hsa-miR-101	hsa-miR-1269	0.476827	0.228848	0.666692	3.758319
hsa-miR-101	hsa-miR-127-3p	-0.032453	-0.308023	0.248141	-0.224961
hsa-miR-101	hsa-miR-127-5p	0.477448	0.229611	0.667139	3.764664
hsa-miR-101	hsa-miR-1270	0.759492	0.610124	0.856727	8.088827
hsa-miR-101	hsa-miR-1271	0.683241	0.499975	0.807938	6.482718
hsa-miR-101	hsa-miR-1272	0.391349	0.126810	0.603915	2.946340
hsa-miR-101	hsa-miR-1273	0.374869	0.107761	0.591501	2.801458
hsa-miR-101	hsa-miR-1274a	0.144378	-0.139584	0.406398	1.010870
hsa-miR-101	hsa-miR-1274b	-0.033616	-0.309076	0.247048	-0.233028
hsa-miR-101*	hsa-miR-103	0.256598	-0.023428	0.499289	1.839347
hsa-miR-101*	hsa-miR-103-2*	0.595659	0.380374	0.749708	5.137772
hsa-miR-101*	hsa-miR-103-as	0.526573	0.290852	0.702028	4.291353
hsa-miR-101*	hsa-miR-105	-0.338989	-0.564113	-0.066954	-2.496397
hsa-miR-101*	hsa-miR-105*	-0.460908	-0.655202	-0.209424	-3.598259
hsa-miR-101*	hsa-miR-106a*	-0.071973	-0.343445	0.210598	-0.499941
hsa-miR-101*	hsa-miR-106b	0.467845	0.217864	0.660220	3.667443
hsa-miR-101*	hsa-miR-106b*	0.074286	-0.208376	0.345494	0.516091
hsa-miR-101*	hsa-miR-107	-0.364587	-0.583703	-0.095974	-2.712646
hsa-miR-101*	hsa-miR-10a	-0.250433	-0.494327	0.030012	-1.792159
hsa-miR-101*	hsa-miR-10a*	-0.308325	-0.540307	-0.032786	-2.245536
hsa-miR-101*	hsa-miR-10b	-0.204269	-0.456657	0.078550	-1.445701
hsa-miR-101*	hsa-miR-10b*	-0.383687	-0.598156	-0.117929	-2.878578
hsa-miR-101*	hsa-miR-1178	-0.359931	-0.580159	-0.090662	-2.672811
hsa-miR-101*	hsa-miR-1179	-0.330613	-0.557647	-0.057558	-2.427037
hsa-miR-101*	hsa-miR-1180	-0.379644	-0.595109	-0.113261	-2.843110
hsa-miR-101*	hsa-miR-1181	0.363911	0.095202	0.583189	2.706847
hsa-miR-101*	hsa-miR-1182	-0.330532	-0.557584	-0.057466	-2.426364
hsa-miR-101*	hsa-miR-1183	-0.220975	-0.470394	0.061138	-1.569766
hsa-miR-101*	hsa-miR-1184	-0.287467	-0.523899	-0.009907	-2.079401
hsa-miR-101*	hsa-miR-1185	0.807423	0.682449	0.886529	9.481758
hsa-miR-101*	hsa-miR-1197	-0.352380	-0.574392	-0.082078	-2.608686
hsa-miR-101*	hsa-miR-1200	0.407910	0.146151	0.616287	3.095304
hsa-miR-101*	hsa-miR-1201_v15.0	-0.338688	-0.563881	-0.066616	-2.493895
hsa-miR-101*	hsa-miR-1202	0.067866	-0.214540	0.339799	0.471274
hsa-miR-101*	hsa-miR-1203	0.487444	0.241915	0.674306	3.867715
hsa-miR-101*	hsa-miR-1204	0.560450	0.334240	0.725606	4.688447
hsa-miR-101*	hsa-miR-1205	0.437903	0.181698	0.638436	3.374643
hsa-miR-101*	hsa-miR-1206	-0.483567	-0.671530	-0.237134	-3.827518
hsa-miR-101*	hsa-miR-1207-3p	-0.493530	-0.678653	-0.249445	-3.931429
hsa-miR-101*	hsa-miR-1207-5p	-0.368484	-0.586663	-0.100432	-2.746167
hsa-miR-101*	hsa-miR-1208	-0.277581	-0.516060	0.000837	-2.001801
hsa-miR-101*	hsa-miR-122	0.059167	-0.222856	0.332051	0.410638
hsa-miR-101*	hsa-miR-122*	-0.313988	-0.544731	-0.039048	-2.291248
hsa-miR-101*	hsa-miR-1224-3p	-0.462982	-0.656704	-0.211943	-3.618855
hsa-miR-101*	hsa-miR-1224-5p	0.092548	-0.190717	0.361586	0.643957
hsa-miR-101*	hsa-miR-1225-3p	-0.324208	-0.552684	-0.050404	-2.374429
hsa-miR-101*	hsa-miR-1225-5p	-0.348974	-0.571785	-0.078220	-2.579960
hsa-miR-101*	hsa-miR-1226	-0.448890	-0.646467	-0.194889	-3.480356
hsa-miR-101*	hsa-miR-1226*	-0.333695	-0.560029	-0.061009	-2.452481
hsa-miR-101*	hsa-miR-1227	-0.497922	-0.681781	-0.254898	-3.977880
hsa-miR-101*	hsa-miR-1228	-0.484248	-0.672018	-0.237973	-3.834558
hsa-miR-101*	hsa-miR-1228*	-0.276203	-0.514964	0.002328	-1.991046
hsa-miR-101*	hsa-miR-1229	-0.012751	-0.290074	0.266547	-0.088351
hsa-miR-101*	hsa-miR-1231	-0.253480	-0.496781	0.026761	-1.815449
hsa-miR-101*	hsa-miR-1233	-0.009326	-0.286933	0.269727	-0.064613
hsa-miR-101*	hsa-miR-1234	-0.236352	-0.482933	0.044958	-1.685244
hsa-miR-101*	hsa-miR-1236	-0.150034	-0.411213	0.133911	-1.051365
hsa-miR-101*	hsa-miR-1237	-0.352413	-0.574418	-0.082116	-2.608973
hsa-miR-101*	hsa-miR-1238	0.330871	0.057846	0.557847	2.429165
hsa-miR-101*	hsa-miR-124	-0.480347	-0.669221	-0.233171	-3.794351
hsa-miR-101*	hsa-miR-124*	-0.265917	-0.506760	0.013430	-1.911133
hsa-miR-101*	hsa-miR-1243	-0.253521	-0.496814	0.026717	-1.815768
hsa-miR-101*	hsa-miR-1244	0.153065	-0.130863	0.413788	1.073113
hsa-miR-101*	hsa-miR-1245	-0.099115	-0.367333	0.184323	-0.690085
hsa-miR-101*	hsa-miR-1246	-0.165629	-0.424415	0.118172	-1.163582
hsa-miR-101*	hsa-miR-1247	0.618462	0.410834	0.765102	5.452719
hsa-miR-101*	hsa-miR-1248	-0.112255	-0.378772	0.171455	-0.782671
hsa-miR-101*	hsa-miR-1249	0.125182	-0.158700	0.389947	0.874165
hsa-miR-101*	hsa-miR-1250	0.238339	-0.042856	0.484546	1.700262
hsa-miR-101*	hsa-miR-1251	-0.229972	-0.477743	0.051689	-1.637177
hsa-miR-101*	hsa-miR-1252	-0.282324	-0.519825	-0.004310	-2.038941
hsa-miR-101*	hsa-miR-1253	0.144186	-0.139776	0.406235	1.009500
hsa-miR-101*	hsa-miR-1254	0.283392	0.005471	0.520673	2.047333
hsa-miR-101*	hsa-miR-1255a	0.034316	-0.246390	0.309710	0.237886
hsa-miR-101*	hsa-miR-1255b	0.823659	0.707518	0.896478	10.062833
hsa-miR-101*	hsa-miR-1256	0.295104	0.018251	0.529927	2.139841
hsa-miR-101*	hsa-miR-1257	0.099572	-0.183877	0.367732	0.693300
hsa-miR-101*	hsa-miR-1258	0.411992	0.150950	0.619321	3.132575
hsa-miR-101*	hsa-miR-1259_v15.0	-0.405744	-0.614675	-0.143611	-3.075621
hsa-miR-101*	hsa-miR-125a-3p	-0.327182	-0.554990	-0.053722	-2.398810
hsa-miR-101*	hsa-miR-125a-5p	-0.125816	-0.390493	0.158072	-0.878662
hsa-miR-101*	hsa-miR-125b	-0.364861	-0.583912	-0.096288	-2.715002
hsa-miR-101*	hsa-miR-125b-1*	-0.397710	-0.608680	-0.134216	-3.003145
hsa-miR-101*	hsa-miR-125b-2*	-0.307863	-0.539945	-0.032277	-2.241824
hsa-miR-101*	hsa-miR-126	-0.073337	-0.344654	0.209288	-0.509466
hsa-miR-101*	hsa-miR-126*	-0.350990	-0.573329	-0.080502	-2.596948
hsa-miR-101*	hsa-miR-1260	-0.316567	-0.546742	-0.041907	-2.312153
hsa-miR-101*	hsa-miR-1261	0.030644	-0.249840	0.306383	0.212405
hsa-miR-101*	hsa-miR-1262	-0.121526	-0.386795	0.162317	-0.848246
hsa-miR-101*	hsa-miR-1263	-0.213134	-0.463962	0.069331	-1.511365
hsa-miR-101*	hsa-miR-1264	0.647291	0.450021	0.784327	5.883381
hsa-miR-101*	hsa-miR-1265	0.086885	-0.196213	0.356613	0.604239
hsa-miR-101*	hsa-miR-1266	0.581562	0.361773	0.740107	4.952885
hsa-miR-101*	hsa-miR-1267	-0.359905	-0.580139	-0.090632	-2.672590
hsa-miR-101*	hsa-miR-1268	-0.293456	-0.528628	-0.016447	-2.126757
hsa-miR-101*	hsa-miR-1269	-0.132341	-0.396103	0.151596	-0.925025
hsa-miR-101*	hsa-miR-127-3p	0.316497	0.041830	0.546688	2.311586
hsa-miR-101*	hsa-miR-127-5p	-0.306224	-0.538662	-0.030469	-2.228647
hsa-miR-101*	hsa-miR-1270	-0.329149	-0.556514	-0.055919	-2.414976
hsa-miR-101*	hsa-miR-1271	0.019717	-0.260062	0.296443	0.136633
hsa-miR-101*	hsa-miR-1272	0.020847	-0.259008	0.297474	0.144466
hsa-miR-101*	hsa-miR-1273	-0.171012	-0.428946	0.112706	-1.202519
hsa-miR-101*	hsa-miR-1274a	0.724573	0.558954	0.834598	7.283810
hsa-miR-101*	hsa-miR-1274b	-0.294025	-0.529076	-0.017069	-2.131270
hsa-miR-103	hsa-miR-103-2*	0.363099	0.094275	0.582572	2.699893
hsa-miR-103	hsa-miR-103-as	0.126631	-0.157265	0.391195	0.884445
hsa-miR-103	hsa-miR-105	0.053141	-0.228593	0.326662	0.368695
hsa-miR-103	hsa-miR-105*	0.020516	-0.259317	0.297172	0.142172
hsa-miR-103	hsa-miR-106a*	0.216727	-0.065582	0.466912	1.538086
hsa-miR-103	hsa-miR-106b	-0.034527	-0.309901	0.246192	-0.239351
hsa-miR-103	hsa-miR-106b*	0.237164	-0.044100	0.483592	1.691377
hsa-miR-103	hsa-miR-107	-0.040399	-0.315207	0.240660	-0.280119
hsa-miR-103	hsa-miR-10a	0.342870	0.071325	0.567099	2.528760
hsa-miR-103	hsa-miR-10a*	0.061513	-0.220617	0.334144	0.426984
hsa-miR-103	hsa-miR-10b	0.146597	-0.137361	0.408289	1.026743
hsa-miR-103	hsa-miR-10b*	-0.257506	-0.500018	0.022456	-1.846317
hsa-miR-103	hsa-miR-1178	-0.008225	-0.285923	0.270748	-0.056984
hsa-miR-103	hsa-miR-1179	-0.000849	-0.279136	0.277569	-0.005884
hsa-miR-103	hsa-miR-1180	0.407602	0.145791	0.616058	3.092505
hsa-miR-103	hsa-miR-1181	0.172737	-0.110951	0.430395	1.215018
hsa-miR-103	hsa-miR-1182	-0.032951	-0.308475	0.247673	-0.228418
hsa-miR-103	hsa-miR-1183	0.315251	0.040447	0.545716	2.301476
hsa-miR-103	hsa-miR-1184	0.047148	-0.234279	0.321284	0.327017
hsa-miR-103	hsa-miR-1185	0.245797	-0.034947	0.490584	1.756827
hsa-miR-103	hsa-miR-1197	0.138270	-0.145689	0.401182	0.967256
hsa-miR-103	hsa-miR-1200	0.391797	0.127331	0.604251	2.950322
hsa-miR-103	hsa-miR-1201_v15.0	-0.095580	-0.364242	0.187768	-0.665246
hsa-miR-103	hsa-miR-1202	0.076802	-0.205954	0.347721	0.533673
hsa-miR-103	hsa-miR-1203	0.222180	-0.059875	0.471380	1.578769
hsa-miR-103	hsa-miR-1204	0.266485	-0.012819	0.507214	1.915526
hsa-miR-103	hsa-miR-1205	0.370006	0.102177	0.587818	2.759309
hsa-miR-103	hsa-miR-1206	0.162911	-0.120926	0.422121	1.143960
hsa-miR-103	hsa-miR-1207-3p	0.018859	-0.260863	0.295659	0.130681
hsa-miR-103	hsa-miR-1207-5p	0.321030	0.046865	0.550215	2.348467
hsa-miR-103	hsa-miR-1208	0.328272	0.054940	0.555835	2.407767
hsa-miR-103	hsa-miR-122	0.056676	-0.225230	0.329825	0.393295
hsa-miR-103	hsa-miR-122*	-0.007424	-0.285188	0.271489	-0.051439
hsa-miR-103	hsa-miR-1224-3p	0.088039	-0.195095	0.357627	0.612328
hsa-miR-103	hsa-miR-1224-5p	0.196932	-0.086143	0.450585	1.391636
hsa-miR-103	hsa-miR-1225-3p	-0.026588	-0.302701	0.253641	-0.184274
hsa-miR-103	hsa-miR-1225-5p	0.381184	0.115038	0.596270	2.856598
hsa-miR-103	hsa-miR-1226	-0.237997	-0.484268	0.043219	-1.697669
hsa-miR-103	hsa-miR-1226*	0.004678	-0.274032	0.282662	0.032407
hsa-miR-103	hsa-miR-1227	-0.095740	-0.364382	0.187613	-0.666365
hsa-miR-103	hsa-miR-1228	-0.119975	-0.385455	0.163849	-0.837259
hsa-miR-103	hsa-miR-1228*	0.095033	-0.188301	0.363763	0.661401
hsa-miR-103	hsa-miR-1229	0.484766	0.238610	0.672389	3.839911
hsa-miR-103	hsa-miR-1231	0.228061	-0.053701	0.476184	1.622817
hsa-miR-103	hsa-miR-1233	-0.092992	-0.361975	0.190286	-0.647075
hsa-miR-103	hsa-miR-1234	0.007571	-0.271353	0.285323	0.052457
hsa-miR-103	hsa-miR-1236	-0.018967	-0.295758	0.260762	-0.131433
hsa-miR-103	hsa-miR-1237	-0.114901	-0.381066	0.168852	-0.801363
hsa-miR-103	hsa-miR-1238	0.283850	0.005969	0.521035	2.050926
hsa-miR-103	hsa-miR-124	-0.083860	-0.353950	0.199141	-0.583051
hsa-miR-103	hsa-miR-124*	0.142715	-0.141249	0.404979	0.998982
hsa-miR-103	hsa-miR-1243	0.028250	-0.252084	0.304211	0.195802
hsa-miR-103	hsa-miR-1244	0.152803	-0.131127	0.413566	1.071232
hsa-miR-103	hsa-miR-1245	0.161485	-0.122368	0.420918	1.133683
hsa-miR-103	hsa-miR-1246	-0.046293	-0.320516	0.235088	-0.321074
hsa-miR-103	hsa-miR-1247	0.352638	0.082370	0.574590	2.610869
hsa-miR-103	hsa-miR-1248	0.129883	-0.154039	0.393991	0.907542
hsa-miR-103	hsa-miR-1249	0.396698	0.133036	0.607923	2.994074
hsa-miR-103	hsa-miR-1250	0.200721	-0.082226	0.453723	1.419525
hsa-miR-103	hsa-miR-1251	0.263842	-0.015660	0.505100	1.895105
hsa-miR-103	hsa-miR-1252	0.482509	0.235831	0.670772	3.816596
hsa-miR-103	hsa-miR-1253	0.159354	-0.124522	0.419116	1.118329
hsa-miR-103	hsa-miR-1254	0.347539	0.076596	0.570684	2.567888
hsa-miR-103	hsa-miR-1255a	0.093093	-0.190187	0.362064	0.647783
hsa-miR-103	hsa-miR-1255b	0.186115	-0.097277	0.441591	1.312373
hsa-miR-103	hsa-miR-1256	0.239406	-0.041727	0.485411	1.708336
hsa-miR-103	hsa-miR-1257	0.333802	0.061130	0.560112	2.453368
hsa-miR-103	hsa-miR-1258	0.166628	-0.117158	0.425257	1.170802
hsa-miR-103	hsa-miR-1259_v15.0	0.248717	-0.031840	0.492943	1.779066
hsa-miR-103	hsa-miR-125a-3p	0.231464	-0.050117	0.478958	1.648395
hsa-miR-103	hsa-miR-125a-5p	0.012166	-0.267091	0.289538	0.084292
hsa-miR-103	hsa-miR-125b	0.011983	-0.267261	0.289371	0.083030
hsa-miR-103	hsa-miR-125b-1*	-0.168722	-0.427020	0.115033	-1.185939
hsa-miR-103	hsa-miR-125b-2*	0.058548	-0.223447	0.331498	0.406326
hsa-miR-103	hsa-miR-126	0.279696	0.001457	0.517741	2.018349
hsa-miR-103	hsa-miR-126*	0.222473	-0.059568	0.471620	1.580961
hsa-miR-103	hsa-miR-1260	-0.181488	-0.437728	0.102018	-1.278621
hsa-miR-103	hsa-miR-1261	0.381534	0.115441	0.596534	2.859661
hsa-miR-103	hsa-miR-1262	0.181159	-0.102355	0.437452	1.276221
hsa-miR-103	hsa-miR-1263	0.561692	0.335848	0.726463	4.703608
hsa-miR-103	hsa-miR-1264	0.185533	-0.097874	0.441105	1.308121
hsa-miR-103	hsa-miR-1265	-0.112744	-0.379196	0.170974	-0.786126
hsa-miR-103	hsa-miR-1266	0.217196	-0.065092	0.467297	1.541575
hsa-miR-103	hsa-miR-1267	0.186423	-0.096961	0.441848	1.314623
hsa-miR-103	hsa-miR-1268	0.492100	0.247673	0.677632	3.916391
hsa-miR-103	hsa-miR-1269	-0.032929	-0.308454	0.247694	-0.228263
hsa-miR-103	hsa-miR-127-3p	0.117347	-0.166442	0.383183	0.818660
hsa-miR-103	hsa-miR-127-5p	-0.079316	-0.349942	0.203530	-0.551252
hsa-miR-103	hsa-miR-1270	0.441462	0.185961	0.641042	3.408682
hsa-miR-103	hsa-miR-1271	0.190329	-0.092948	0.445100	1.343187
hsa-miR-103	hsa-miR-1272	0.138524	-0.145437	0.401399	0.969064
hsa-miR-103	hsa-miR-1273	0.033245	-0.247397	0.308741	0.230456
hsa-miR-103	hsa-miR-1274a	0.239770	-0.041342	0.485706	1.711089
hsa-miR-103	hsa-miR-1274b	-0.251565	-0.495239	0.028804	-1.800810
hsa-miR-103-2*	hsa-miR-103-as	0.856345	0.758885	0.916286	11.488950
hsa-miR-103-2*	hsa-miR-105	0.136704	-0.147251	0.399842	0.956091
hsa-miR-103-2*	hsa-miR-105*	-0.307878	-0.539957	-0.032293	-2.241940
hsa-miR-103-2*	hsa-miR-106a*	-0.115315	-0.381425	0.168444	-0.804293
hsa-miR-103-2*	hsa-miR-106b	0.675298	0.488832	0.802756	6.343487
hsa-miR-103-2*	hsa-miR-106b*	-0.120666	-0.386052	0.163167	-0.842151
hsa-miR-103-2*	hsa-miR-107	-0.225458	-0.474060	0.056437	-1.603297
hsa-miR-103-2*	hsa-miR-10a	0.290034	0.012707	0.525927	2.099663
hsa-miR-103-2*	hsa-miR-10a*	0.017302	-0.262313	0.294238	0.119893
hsa-miR-103-2*	hsa-miR-10b	0.327447	0.054018	0.555196	2.400985
hsa-miR-103-2*	hsa-miR-10b*	-0.343653	-0.567701	-0.072208	-2.535307
hsa-miR-103-2*	hsa-miR-1178	0.222562	-0.059475	0.471693	1.581625
hsa-miR-103-2*	hsa-miR-1179	0.108053	-0.175580	0.375123	0.753023
hsa-miR-103-2*	hsa-miR-1180	0.176377	-0.107240	0.433450	1.241439
hsa-miR-103-2*	hsa-miR-1181	0.765638	0.619260	0.860585	8.246115
hsa-miR-103-2*	hsa-miR-1182	0.131830	-0.152104	0.395664	0.921388
hsa-miR-103-2*	hsa-miR-1183	0.116641	-0.167138	0.382573	0.813667
hsa-miR-103-2*	hsa-miR-1184	0.219403	-0.062783	0.469107	1.558034
hsa-miR-103-2*	hsa-miR-1185	0.775174	0.633516	0.866549	8.501108
hsa-miR-103-2*	hsa-miR-1197	0.185600	-0.097805	0.441161	1.308612
hsa-miR-103-2*	hsa-miR-1200	0.770305	0.626225	0.863507	8.369184
hsa-miR-103-2*	hsa-miR-1201_v15.0	0.014367	-0.265046	0.291553	0.099545
hsa-miR-103-2*	hsa-miR-1202	0.354986	0.085036	0.576385	2.630752
hsa-miR-103-2*	hsa-miR-1203	0.910261	0.846351	0.948331	15.231699
hsa-miR-103-2*	hsa-miR-1204	0.804451	0.677893	0.884701	9.382527
hsa-miR-103-2*	hsa-miR-1205	0.775639	0.634213	0.866840	8.513906
hsa-miR-103-2*	hsa-miR-1206	-0.037935	-0.312983	0.242983	-0.263013
hsa-miR-103-2*	hsa-miR-1207-3p	-0.332962	-0.559463	-0.060187	-2.446417
hsa-miR-103-2*	hsa-miR-1207-5p	-0.040355	-0.315168	0.240701	-0.279817
hsa-miR-103-2*	hsa-miR-1208	0.172805	-0.110881	0.430452	1.215514
hsa-miR-103-2*	hsa-miR-122	0.068798	-0.213646	0.340628	0.477780
hsa-miR-103-2*	hsa-miR-122*	0.173020	-0.110662	0.430633	1.217071
hsa-miR-103-2*	hsa-miR-1224-3p	-0.129725	-0.393856	0.154195	-0.906422
hsa-miR-103-2*	hsa-miR-1224-5p	0.696682	0.518970	0.816665	6.728313
hsa-miR-103-2*	hsa-miR-1225-3p	0.097340	-0.186053	0.365782	0.677612
hsa-miR-103-2*	hsa-miR-1225-5p	-0.377378	-0.593398	-0.110648	-2.823308
hsa-miR-103-2*	hsa-miR-1226	0.029288	-0.251112	0.305153	0.202998
hsa-miR-103-2*	hsa-miR-1226*	0.157795	-0.126096	0.417797	1.107106
hsa-miR-103-2*	hsa-miR-1227	-0.005254	-0.283193	0.273498	-0.036403
hsa-miR-103-2*	hsa-miR-1228	-0.086583	-0.356347	0.196506	-0.602125
hsa-miR-103-2*	hsa-miR-1228*	0.309472	0.034053	0.541204	2.254776
hsa-miR-103-2*	hsa-miR-1229	0.021758	-0.258158	0.298304	0.150781
hsa-miR-103-2*	hsa-miR-1231	0.354103	0.084033	0.575710	2.623267
hsa-miR-103-2*	hsa-miR-1233	0.233837	-0.047614	0.480889	1.666269
hsa-miR-103-2*	hsa-miR-1234	0.255939	-0.024133	0.498759	1.834289
hsa-miR-103-2*	hsa-miR-1236	-0.279536	-0.517614	-0.001284	-2.017097
hsa-miR-103-2*	hsa-miR-1237	-0.105481	-0.372886	0.178100	-0.734896
hsa-miR-103-2*	hsa-miR-1238	0.254824	-0.025325	0.497862	1.825742
hsa-miR-103-2*	hsa-miR-124	0.066121	-0.216211	0.338248	0.459105
hsa-miR-103-2*	hsa-miR-124*	0.243442	-0.037448	0.488680	1.738932
hsa-miR-103-2*	hsa-miR-1243	0.171079	-0.112638	0.429002	1.203003
hsa-miR-103-2*	hsa-miR-1244	0.604926	0.392696	0.755984	5.263270
hsa-miR-103-2*	hsa-miR-1245	0.168460	-0.115299	0.426799	1.184048
hsa-miR-103-2*	hsa-miR-1246	0.169101	-0.114648	0.427339	1.188682
hsa-miR-103-2*	hsa-miR-1247	0.820093	0.701987	0.894299	9.929173
hsa-miR-103-2*	hsa-miR-1248	-0.054034	-0.327461	0.227744	-0.374905
hsa-miR-103-2*	hsa-miR-1249	0.134328	-0.149619	0.397806	0.939160
hsa-miR-103-2*	hsa-miR-1250	-0.054077	-0.327500	0.227703	-0.375206
hsa-miR-103-2*	hsa-miR-1251	0.394769	0.130788	0.606478	2.976812
hsa-miR-103-2*	hsa-miR-1252	0.110768	-0.172916	0.377481	0.772172
hsa-miR-103-2*	hsa-miR-1253	0.091556	-0.191682	0.360716	0.636994
hsa-miR-103-2*	hsa-miR-1254	0.805290	0.679178	0.885217	9.410342
hsa-miR-103-2*	hsa-miR-1255a	0.053671	-0.228089	0.327137	0.372383
hsa-miR-103-2*	hsa-miR-1255b	0.562000	0.336248	0.726675	4.707377
hsa-miR-103-2*	hsa-miR-1256	-0.006354	-0.284204	0.272480	-0.044024
hsa-miR-103-2*	hsa-miR-1257	-0.066404	-0.338500	0.215940	-0.461078
hsa-miR-103-2*	hsa-miR-1258	0.156266	-0.127639	0.416502	1.096108
hsa-miR-103-2*	hsa-miR-1259_v15.0	0.146669	-0.137288	0.408351	1.027265
hsa-miR-103-2*	hsa-miR-125a-3p	-0.159648	-0.419364	0.124225	-1.120441
hsa-miR-103-2*	hsa-miR-125a-5p	0.091532	-0.191705	0.360695	0.636827
hsa-miR-103-2*	hsa-miR-125b	0.115567	-0.168196	0.381643	0.806072
hsa-miR-103-2*	hsa-miR-125b-1*	-0.001192	-0.279452	0.277253	-0.008258
hsa-miR-103-2*	hsa-miR-125b-2*	0.196519	-0.086569	0.450242	1.388600
hsa-miR-103-2*	hsa-miR-126	0.081953	-0.200984	0.352270	0.569704
hsa-miR-103-2*	hsa-miR-126*	0.145326	-0.138635	0.407206	1.017651
hsa-miR-103-2*	hsa-miR-1260	0.023759	-0.256288	0.300127	0.164655
hsa-miR-103-2*	hsa-miR-1261	-0.009853	-0.287417	0.269238	-0.068267
hsa-miR-103-2*	hsa-miR-1262	0.215062	-0.067321	0.465546	1.525693
hsa-miR-103-2*	hsa-miR-1263	0.084052	-0.198955	0.354120	0.584400
hsa-miR-103-2*	hsa-miR-1264	0.894931	0.821126	0.939298	13.895551
hsa-miR-103-2*	hsa-miR-1265	0.285562	0.007832	0.522391	2.064392
hsa-miR-103-2*	hsa-miR-1266	0.881686	0.799562	0.931444	12.946231
hsa-miR-103-2*	hsa-miR-1267	0.200803	-0.082141	0.453791	1.420129
hsa-miR-103-2*	hsa-miR-1268	-0.020184	-0.296869	0.259627	-0.139869
hsa-miR-103-2*	hsa-miR-1269	0.323899	0.050059	0.552444	2.371901
hsa-miR-103-2*	hsa-miR-127-3p	-0.045910	-0.320171	0.235451	-0.318412
hsa-miR-103-2*	hsa-miR-127-5p	0.052645	-0.229064	0.326217	0.365243
hsa-miR-103-2*	hsa-miR-1270	0.082745	-0.200219	0.352968	0.575249
hsa-miR-103-2*	hsa-miR-1271	0.598090	0.383599	0.751357	5.170374
hsa-miR-103-2*	hsa-miR-1272	0.064545	-0.217719	0.336846	0.448115
hsa-miR-103-2*	hsa-miR-1273	-0.018168	-0.295029	0.261507	-0.125892
hsa-miR-103-2*	hsa-miR-1274a	0.766482	0.620518	0.861114	8.268139
hsa-miR-103-2*	hsa-miR-1274b	-0.271017	-0.510833	0.007934	-1.950666
hsa-miR-103-as	hsa-miR-105	0.284033	0.006168	0.521181	2.052368
