Marker1	Marker2	Correlation	Lower	Upper	t-statistic
LINC00304	LINC00314	0.250042	-0.030428	0.494011	1.789175
LINC00304	LINC00315	0.626759	0.422034	0.770662	5.572689
LINC00304	LINC00319	0.640624	0.440891	0.779905	5.780228
LINC00304	LINC00320	0.250996	-0.029411	0.494781	1.796462
LINC00304	LINC00322	0.776153	0.634985	0.867161	8.528099
LINC00304	LINC00324	0.501729	0.259636	0.684488	4.018472
LINC00304	LINC00326	0.667323	0.477704	0.797533	6.207766
LINC00304	LINC00327	0.286435	0.008782	0.523082	2.071263
LINC00304	LINC00330	0.523149	0.286519	0.699622	4.252879
LINC00304	LINC00331	0.167363	-0.116413	0.425876	1.176114
LINC00304	LINC00332	0.177047	-0.106557	0.434011	1.246305
LINC00304	LINC00334	0.417105	0.156978	0.623113	3.179579
LINC00304	LINC00337	0.062138	-0.220020	0.334702	0.431341
LINC00304	LINC00339	0.786411	0.650439	0.873545	8.820423
LINC00304	LINC00342	0.502113	0.260115	0.684760	4.022585
LINC00304	LINC00343	0.268860	-0.010261	0.509111	1.933922
LINC00304	LINC00345	0.216038	-0.066301	0.466347	1.532959
LINC00304	LINC00346	0.377959	0.111318	0.593837	2.828381
LINC00304	LINC00347	0.539426	0.307199	0.711018	4.438365
LINC00304	LINC00348	0.712303	0.541269	0.826737	7.031169
LINC00304	LINC00350	0.373637	0.106345	0.590569	2.790757
LINC00304	LINC00351	0.340560	0.068723	0.565323	2.509482
LINC00304	LINC00353	0.462569	0.211441	0.656405	3.614745
LINC00304	LINC00354	0.527023	0.291422	0.702343	4.296431
LINC00304	LINC00355	0.647539	0.450361	0.784492	5.887259
LINC00304	LINC00358	0.322161	0.048124	0.551094	2.357697
LINC00304	LINC00362	0.246483	-0.034218	0.491139	1.762046
LINC00304	LINC00363	0.783625	0.646232	0.871814	8.739251
LINC00304	LINC00364	0.563025	0.337578	0.727383	4.719949
LINC00304	LINC00365	0.406098	0.144026	0.614939	3.078838
LINC00304	LINC00366	0.398531	0.135173	0.609293	3.010506
LINC00304	LINC00368	0.685090	0.502577	0.809142	6.515737
LINC00304	LINC00370	0.256279	-0.023770	0.499032	1.836897
LINC00304	LINC00374	0.240102	-0.040990	0.485975	1.713601
LINC00304	LINC00375	0.326483	0.052941	0.554448	2.393070
LINC00304	LINC00376	0.429312	0.171448	0.632126	3.293299
LINC00304	LINC00377	0.356735	0.087023	0.577721	2.645595
LINC00304	LINC00379	0.227328	-0.054471	0.475587	1.617322
LINC00304	LINC00380	0.269298	-0.009788	0.509462	1.937323
LINC00304	LINC00381	0.066699	-0.215658	0.338762	0.463133
LINC00304	LINC00382	0.499172	0.256452	0.682670	3.991172
LINC00304	LINC00383	0.345987	0.074842	0.569493	2.554856
LINC00304	LINC00384	0.143049	-0.140914	0.405265	1.001373
LINC00304	LINC00385	0.489364	0.244287	0.675678	3.887731
LINC00304	LINC00388	0.657143	0.463589	0.790837	6.040096
LINC00304	LINC00390	0.360192	0.090959	0.580358	2.675037
LINC00304	LINC00391	0.125090	-0.158792	0.389868	0.873510
LINC00304	LINC00392	0.035870	-0.244928	0.311117	0.248677
LINC00304	LINC00393	0.375942	0.108996	0.592313	2.810797
LINC00304	LINC00397	-0.036735	-0.311898	0.244114	-0.254677
LINC00304	LINC00398	0.498487	0.255601	0.682183	3.983890
LINC00304	LINC00399	0.292307	0.015190	0.527722	2.117651
LINC00304	LINC00400	0.429638	0.171836	0.632366	3.296364
LINC00304	LINC00402	0.509892	0.269838	0.690274	4.106581
LINC00304	LINC00404	0.445101	0.190329	0.643702	3.443680
LINC00304	LINC00408	0.730036	0.566877	0.838084	7.400898
LINC00304	LINC00411	0.555534	0.327884	0.722208	4.628843
LINC00304	LINC00412	0.545450	0.314910	0.715214	4.508763
LINC00304	LINC00421	0.306178	0.030418	0.538626	2.228276
LINC00304	LINC00423	0.255318	-0.024797	0.498260	1.829532
LINC00304	LINC00424	0.136423	-0.147532	0.399601	0.954083
LINC00304	LINC00426	-0.095798	-0.364433	0.187556	-0.666777
LINC00304	LINC00430	0.144010	-0.139953	0.406084	1.008237
LINC00304	LINC00431	0.275355	-0.003246	0.514290	1.984431
LINC00304	LINC00433	0.491669	0.247139	0.677325	3.911862
LINC00304	LINC00437	0.730870	0.568089	0.838615	7.419033
LINC00304	LINC00440	0.316510	0.041844	0.546698	2.311690
LINC00304	LINC00442	0.503001	0.261223	0.685391	4.032109
LINC00304	LINC00443	0.765474	0.619017	0.860482	8.241859
LINC00304	LINC00445	0.623881	0.418142	0.768735	5.530725
LINC00304	LINC00446	0.336295	0.063926	0.562036	2.474012
LINC00304	LINC00448	0.504538	0.263141	0.686481	4.048625
LINC00304	LINC00449	0.272989	-0.005804	0.512405	1.965999
LINC00304	LINC00454	0.476410	0.228337	0.666392	3.754070
LINC00304	LINC00456	-0.073806	-0.345069	0.208837	-0.512738
LINC00304	LINC00457	-0.146030	-0.407806	0.137929	-1.022688
LINC00304	LINC00458	0.087827	-0.195300	0.357441	0.610845
LINC00304	LINC00459	0.627755	0.423383	0.771328	5.587300
LINC00305	LINC00308	-0.264611	-0.505715	0.014834	-1.901043
LINC00305	LINC00309	0.381675	0.115604	0.596640	2.860902
LINC00305	LINC00310	0.358952	0.089547	0.579413	2.664464
LINC00305	LINC00311	0.289186	0.011781	0.525257	2.092962
LINC00305	LINC00313	0.684386	0.501586	0.808684	6.503139
LINC00305	LINC00314	0.581733	0.361997	0.740223	4.955078
LINC00305	LINC00315	0.780502	0.641523	0.869871	8.649837
LINC00305	LINC00319	0.785565	0.649161	0.873020	8.795634
LINC00305	LINC00320	0.549737	0.320415	0.718192	4.559462
LINC00305	LINC00322	0.783471	0.645998	0.871718	8.734790
LINC00305	LINC00324	0.526665	0.290967	0.702092	4.292383
LINC00305	LINC00326	0.771543	0.628077	0.864282	8.402390
LINC00305	LINC00327	0.677615	0.492076	0.804270	6.383669
LINC00305	LINC00330	0.549336	0.319899	0.717913	4.554697
LINC00305	LINC00331	0.489951	0.245013	0.676098	3.893867
LINC00305	LINC00332	0.356503	0.086760	0.577544	2.643628
LINC00305	LINC00334	0.497119	0.253899	0.681209	3.969354
LINC00305	LINC00337	0.182290	-0.101198	0.438398	1.284461
LINC00305	LINC00339	0.535283	0.301915	0.708127	4.390515
LINC00305	LINC00342	0.647922	0.450887	0.784745	5.893257
LINC00305	LINC00343	0.451343	0.197847	0.648254	3.504227
LINC00305	LINC00345	0.361881	0.092885	0.581645	2.689469
LINC00305	LINC00346	0.376624	0.109780	0.592828	2.816732
LINC00305	LINC00347	0.679040	0.494074	0.805200	6.408562
LINC00305	LINC00348	0.816625	0.696622	0.892177	9.802602
LINC00305	LINC00350	0.093015	-0.190263	0.361996	0.647236
LINC00305	LINC00351	0.508788	0.268455	0.689493	4.094574
LINC00305	LINC00353	0.518908	0.281167	0.696639	4.205631
LINC00305	LINC00354	0.418604	0.158748	0.624222	3.193425
LINC00305	LINC00355	0.519004	0.281288	0.696706	4.206697
LINC00305	LINC00358	0.516459	0.278083	0.694913	4.178539
LINC00305	LINC00362	0.268818	-0.010306	0.509078	1.933600
LINC00305	LINC00363	0.582727	0.363304	0.740903	4.967898
LINC00305	LINC00364	0.551130	0.322206	0.719157	4.576041
LINC00305	LINC00365	0.465077	0.214492	0.658220	3.639735
LINC00305	LINC00366	-0.104497	-0.372029	0.179064	-0.727964
LINC00305	LINC00368	0.513194	0.273979	0.692608	4.142633
LINC00305	LINC00370	0.665514	0.475189	0.796346	6.177530
LINC00305	LINC00374	0.449385	0.195486	0.646828	3.485168
LINC00305	LINC00375	0.308099	0.032536	0.540130	2.243717
LINC00305	LINC00376	0.746608	0.591098	0.848604	7.775343
LINC00305	LINC00377	0.715407	0.545729	0.828730	7.093793
LINC00305	LINC00379	0.576162	0.354694	0.736412	4.883880
LINC00305	LINC00380	0.653813	0.458993	0.788640	5.986534
LINC00305	LINC00381	0.467094	0.216948	0.659677	3.659912
LINC00305	LINC00382	0.144833	-0.139129	0.406786	1.014124
LINC00305	LINC00383	0.550903	0.321914	0.719000	4.573336
LINC00305	LINC00384	0.403563	0.141056	0.613050	3.055863
LINC00305	LINC00385	0.668924	0.479933	0.798583	6.234689
LINC00305	LINC00388	0.499796	0.257229	0.683114	3.997823
LINC00305	LINC00390	0.745228	0.589070	0.847731	7.742974
LINC00305	LINC00391	0.336959	0.064672	0.562548	2.479524
LINC00305	LINC00392	-0.004994	-0.282953	0.273739	-0.034601
LINC00305	LINC00393	0.448846	0.194836	0.646435	3.479932
LINC00305	LINC00397	0.276261	-0.002266	0.515010	1.991497
LINC00305	LINC00398	0.610771	0.400509	0.759928	5.344160
LINC00305	LINC00399	0.676952	0.491146	0.803836	6.372122
LINC00305	LINC00400	0.452555	0.199309	0.649136	3.516051
LINC00305	LINC00402	0.351958	0.081600	0.574070	2.605124
LINC00305	LINC00404	0.778045	0.637827	0.868340	8.580665
LINC00305	LINC00408	0.567361	0.343210	0.730369	4.773449
LINC00305	LINC00411	0.393335	0.129119	0.605404	2.964017
LINC00305	LINC00412	0.692406	0.512907	0.813894	6.648746
LINC00305	LINC00421	0.624760	0.419330	0.769324	5.543507
LINC00305	LINC00423	0.431463	0.174009	0.633708	3.313559
LINC00305	LINC00424	0.497875	0.254839	0.681748	3.977382
LINC00305	LINC00426	-0.274772	-0.513826	0.003877	-1.979887
LINC00305	LINC00430	0.212490	-0.070003	0.463432	1.506580
LINC00305	LINC00431	0.397292	0.133728	0.608367	2.999388
LINC00305	LINC00433	0.689572	0.508900	0.812056	6.596779
LINC00305	LINC00437	0.657847	0.464562	0.791301	6.051496
LINC00305	LINC00440	0.595433	0.380074	0.749554	5.134748
LINC00305	LINC00442	0.748157	0.593376	0.849583	7.811932
LINC00305	LINC00443	0.476698	0.228691	0.666600	3.757007
LINC00305	LINC00445	0.725701	0.560588	0.835319	7.307748
LINC00305	LINC00446	0.647394	0.450162	0.784395	5.884983
LINC00305	LINC00448	0.704891	0.530658	0.821967	6.884983
LINC00305	LINC00449	0.461716	0.210404	0.655787	3.606268
LINC00305	LINC00454	0.622167	0.415828	0.767587	5.505916
LINC00305	LINC00456	0.438762	0.182726	0.639065	3.382842
LINC00305	LINC00457	0.330820	0.057789	0.557807	2.428743
LINC00305	LINC00458	0.513386	0.274220	0.692744	4.144738
LINC00305	LINC00459	0.304785	0.028883	0.537535	2.217101
LINC00308	LINC00309	0.464006	0.213189	0.657445	3.629050
LINC00308	LINC00310	-0.449252	-0.646731	-0.195325	-3.483873
LINC00308	LINC00311	0.391058	0.126472	0.603697	2.943752
LINC00308	LINC00313	-0.161356	-0.420809	0.122498	-1.132751
LINC00308	LINC00314	0.022907	-0.257084	0.299351	0.158749
LINC00308	LINC00315	-0.271690	-0.511370	0.007207	-1.955897
LINC00308	LINC00319	-0.142963	-0.405192	0.141000	-1.000760
LINC00308	LINC00320	-0.125291	-0.390041	0.158592	-0.874937
LINC00308	LINC00322	-0.033521	-0.308990	0.247138	-0.232368
LINC00308	LINC00324	0.069084	-0.213372	0.340881	0.479774
LINC00308	LINC00326	-0.248805	-0.493014	0.031746	-1.779741
LINC00308	LINC00327	-0.434701	-0.636087	-0.177871	-3.344196
LINC00308	LINC00330	-0.017723	-0.294622	0.261922	-0.122807
LINC00308	LINC00331	-0.241241	-0.486898	0.039783	-1.722233
LINC00308	LINC00332	-0.250726	-0.494563	0.029699	-1.794400
LINC00308	LINC00334	0.147193	-0.136763	0.408797	1.031013
LINC00308	LINC00337	0.239975	-0.041125	0.485872	1.712641
LINC00308	LINC00339	0.283766	0.005878	0.520969	2.050267
LINC00308	LINC00342	-0.085244	-0.355169	0.197802	-0.592748
LINC00308	LINC00343	0.105170	-0.178406	0.372614	0.732700
LINC00308	LINC00345	-0.528201	-0.703170	-0.292915	-4.309743
LINC00308	LINC00346	0.155786	-0.128123	0.416095	1.092654
LINC00308	LINC00347	0.034338	-0.246370	0.309730	0.238040
LINC00308	LINC00348	-0.239164	-0.485215	0.041983	-1.706504
LINC00308	LINC00350	-0.089082	-0.358544	0.194083	-0.619642
LINC00308	LINC00351	0.292993	0.015941	0.528263	2.123090
LINC00308	LINC00353	0.024780	-0.255334	0.301056	0.171732
LINC00308	LINC00354	0.213322	-0.069136	0.464116	1.512757
LINC00308	LINC00355	0.148150	-0.135803	0.409611	1.037866
LINC00308	LINC00358	0.087593	-0.195527	0.357236	0.609206
LINC00308	LINC00362	-0.073571	-0.344861	0.209063	-0.511098
LINC00308	LINC00363	0.018441	-0.261253	0.295278	0.127783
LINC00308	LINC00364	-0.363724	-0.583047	-0.094988	-2.705242
LINC00308	LINC00365	-0.496794	-0.680979	-0.253496	-3.965917
LINC00308	LINC00366	0.036499	-0.244336	0.311685	0.253041
LINC00308	LINC00368	-0.040579	-0.315370	0.240490	-0.281372
LINC00308	LINC00370	-0.455783	-0.651483	-0.203212	-3.547681
LINC00308	LINC00374	0.142006	-0.141957	0.404375	0.993922
LINC00308	LINC00375	-0.358057	-0.578730	-0.088528	-2.656841
LINC00308	LINC00376	-0.211070	-0.462264	0.071483	-1.496038
LINC00308	LINC00377	-0.427642	-0.630896	-0.169461	-3.277610
LINC00308	LINC00379	-0.454497	-0.650549	-0.201657	-3.535063
LINC00308	LINC00380	-0.359602	-0.579908	-0.090287	-2.670007
LINC00308	LINC00381	-0.509617	-0.690079	-0.269492	-4.103580
LINC00308	LINC00382	0.559574	0.333105	0.725001	4.677763
LINC00308	LINC00383	-0.119051	-0.384657	0.164761	-0.830718
LINC00308	LINC00384	-0.302927	-0.536077	-0.026837	-2.202213
LINC00308	LINC00385	-0.216486	-0.466715	0.065833	-1.536292
LINC00308	LINC00388	0.300574	0.024250	0.534230	2.183401
LINC00308	LINC00390	-0.198814	-0.452145	0.084198	-1.405480
LINC00308	LINC00391	0.110260	-0.173415	0.377041	0.768590
LINC00308	LINC00392	-0.350421	-0.572894	-0.079858	-2.592154
LINC00308	LINC00393	-0.162845	-0.422066	0.120992	-1.143486
LINC00308	LINC00397	0.045958	-0.235406	0.320214	0.318741
LINC00308	LINC00398	-0.094413	-0.363220	0.188904	-0.657044
LINC00308	LINC00399	-0.291704	-0.527246	-0.014531	-2.112874
LINC00308	LINC00400	-0.278298	-0.516630	0.000059	-2.007409
LINC00308	LINC00402	-0.140185	-0.402819	0.143778	-0.980916
LINC00308	LINC00404	-0.130000	-0.394092	0.153922	-0.908378
LINC00308	LINC00408	-0.058107	-0.331105	0.223866	-0.403261
LINC00308	LINC00411	-0.166639	-0.425266	0.117148	-1.170878
LINC00308	LINC00412	-0.321656	-0.550702	-0.047562	-2.353574
LINC00308	LINC00421	-0.264995	-0.506023	0.014421	-1.904011
LINC00308	LINC00423	-0.101136	-0.369098	0.182350	-0.704300
LINC00308	LINC00424	0.043268	-0.237950	0.317794	0.300053
LINC00308	LINC00426	-0.326266	-0.554281	-0.052699	-2.391293
LINC00308	LINC00430	-0.457656	-0.652843	-0.205479	-3.566111
LINC00308	LINC00431	-0.042790	-0.317363	0.238402	-0.296731
LINC00308	LINC00433	-0.246068	-0.490804	0.034658	-1.758892
LINC00308	LINC00437	0.072420	-0.210169	0.343841	0.503061
LINC00308	LINC00440	-0.433377	-0.635115	-0.176291	-3.331652
LINC00308	LINC00442	-0.298845	-0.532871	-0.022352	-2.169606
LINC00308	LINC00443	0.147910	-0.136044	0.409407	1.036146
LINC00308	LINC00445	-0.104932	-0.372407	0.178638	-0.731026
LINC00308	LINC00446	-0.147245	-0.408840	0.136711	-1.031382
LINC00308	LINC00448	-0.099839	-0.367966	0.183616	-0.695179
LINC00308	LINC00449	-0.248901	-0.493091	0.031643	-1.780474
LINC00308	LINC00454	-0.291601	-0.527164	-0.014418	-2.112058
LINC00308	LINC00456	-0.604413	-0.755637	-0.392013	-5.256245
LINC00308	LINC00457	-0.556212	-0.722677	-0.328759	-4.637017
LINC00308	LINC00458	-0.578097	-0.737737	-0.357227	-4.908492
LINC00308	LINC00459	-0.057147	-0.330246	0.224781	-0.396574
LINC00309	LINC00310	0.134409	-0.149538	0.397876	0.939740
LINC00309	LINC00311	0.664570	0.473877	0.795725	6.161821
LINC00309	LINC00313	0.418305	0.158396	0.624002	3.190668
LINC00309	LINC00314	0.709374	0.537069	0.824854	6.972842
LINC00309	LINC00315	0.337519	0.065302	0.562980	2.484179
LINC00309	LINC00319	0.519676	0.282136	0.697180	4.214159
LINC00309	LINC00320	0.202262	-0.080630	0.454998	1.430885
LINC00309	LINC00322	0.571648	0.348796	0.733316	4.826934
LINC00309	LINC00324	0.337359	0.065122	0.562857	2.482848
LINC00309	LINC00326	0.435833	0.179223	0.636918	3.354939
LINC00309	LINC00327	0.311508	0.036303	0.542795	2.271198
LINC00309	LINC00330	0.466297	0.215977	0.659101	3.651929
LINC00309	LINC00331	0.250690	-0.029737	0.494534	1.794125
LINC00309	LINC00332	0.045235	-0.236090	0.319564	0.313720
LINC00309	LINC00334	0.724693	0.559127	0.834675	7.286345
LINC00309	LINC00337	0.509652	0.269537	0.690105	4.103969
LINC00309	LINC00339	0.424644	0.165901	0.628686	3.249557
LINC00309	LINC00342	0.474032	0.225423	0.664681	3.729880
LINC00309	LINC00343	0.503590	0.261957	0.685809	4.038426
LINC00309	LINC00345	0.091239	-0.191990	0.360437	0.634768
LINC00309	LINC00346	0.664986	0.474455	0.795999	6.168737
LINC00309	LINC00347	0.638605	0.438135	0.778563	5.749435
LINC00309	LINC00348	0.439119	0.183154	0.639327	3.386253
LINC00309	LINC00350	-0.245096	-0.490018	0.035692	-1.751497
LINC00309	LINC00351	0.888878	0.811245	0.935715	13.441920
LINC00309	LINC00353	0.662345	0.470790	0.794263	6.125020
LINC00309	LINC00354	0.860882	0.766111	0.919013	11.722292
LINC00309	LINC00355	0.732166	0.569975	0.839441	7.447373
LINC00309	LINC00358	0.764436	0.617471	0.859831	8.214942
LINC00309	LINC00362	-0.209513	-0.460982	0.073103	-1.484494
LINC00309	LINC00363	0.485342	0.239321	0.672801	3.845879
LINC00309	LINC00364	0.310404	0.035082	0.541932	2.262285
LINC00309	LINC00365	0.168744	-0.115011	0.427038	1.186098
LINC00309	LINC00366	-0.322520	-0.551374	-0.048524	-2.360632
LINC00309	LINC00368	0.543975	0.313018	0.714187	4.491431
LINC00309	LINC00370	0.108670	-0.174975	0.375659	0.757374
LINC00309	LINC00374	0.765799	0.619501	0.860686	8.250315
LINC00309	LINC00375	0.106509	-0.177094	0.373780	0.742139
LINC00309	LINC00376	0.449876	0.196077	0.647186	3.489941
LINC00309	LINC00377	0.244616	-0.036202	0.489630	1.747847
LINC00309	LINC00379	0.205964	-0.076791	0.458056	1.458227
LINC00309	LINC00380	0.382587	0.116658	0.597328	2.868912
LINC00309	LINC00381	-0.094216	-0.363048	0.189096	-0.655664
LINC00309	LINC00382	0.239988	-0.041111	0.485883	1.712735
LINC00309	LINC00383	0.028237	-0.252097	0.304198	0.195707
LINC00309	LINC00384	-0.032414	-0.307987	0.248178	-0.224687
LINC00309	LINC00385	0.404187	0.141787	0.613515	3.061512
LINC00309	LINC00388	0.405148	0.142912	0.614231	3.070213
LINC00309	LINC00390	0.351845	0.081472	0.573983	2.604170
LINC00309	LINC00391	0.284617	0.006803	0.521643	2.056955
LINC00309	LINC00392	-0.185935	-0.441440	0.097462	-1.311056
LINC00309	LINC00393	-0.165766	-0.424530	0.118033	-1.164574
LINC00309	LINC00397	0.153185	-0.130742	0.413889	1.073972
LINC00309	LINC00398	0.118514	-0.165291	0.384193	0.826919
LINC00309	LINC00399	0.192859	-0.090343	0.447204	1.361731
LINC00309	LINC00400	0.272762	-0.006050	0.512225	1.964233
LINC00309	LINC00402	0.195548	-0.087571	0.449437	1.381469
LINC00309	LINC00404	0.521898	0.284939	0.698743	4.238898
LINC00309	LINC00408	0.553291	0.324990	0.720655	4.601877
LINC00309	LINC00411	0.421523	0.162202	0.626381	3.220487
LINC00309	LINC00412	0.329948	0.056813	0.557132	2.421555
LINC00309	LINC00421	0.257011	-0.022986	0.499621	1.842519
LINC00309	LINC00423	0.519964	0.282499	0.697382	4.217362
LINC00309	LINC00424	0.705563	0.531618	0.822400	6.898054
LINC00309	LINC00426	-0.435112	-0.636389	-0.178362	-3.348098
LINC00309	LINC00430	0.017720	-0.261925	0.294619	0.122784
LINC00309	LINC00431	0.164526	-0.119290	0.423484	1.155615
LINC00309	LINC00433	0.141276	-0.142688	0.403751	0.988705
LINC00309	LINC00437	0.429312	0.171448	0.632126	3.293299
LINC00309	LINC00440	0.102720	-0.180802	0.370480	0.715453
LINC00309	LINC00442	0.353286	0.083106	0.575086	2.616350
LINC00309	LINC00443	0.450959	0.197383	0.647974	3.500483
LINC00309	LINC00445	0.631339	0.428244	0.773722	5.640236
LINC00309	LINC00446	0.164766	-0.119047	0.423687	1.157349
LINC00309	LINC00448	0.588730	0.371209	0.744996	5.046006
LINC00309	LINC00449	0.211001	-0.071554	0.462207	1.495532
LINC00309	LINC00454	0.349357	0.078652	0.572078	2.583179
LINC00309	LINC00456	-0.055415	-0.328698	0.226430	-0.384521
LINC00309	LINC00457	0.163033	-0.120802	0.422225	1.144843
LINC00309	LINC00458	-0.104876	-0.372359	0.178693	-0.730635
LINC00309	LINC00459	0.126101	-0.157790	0.390739	0.880687
LINC00310	LINC00311	0.221854	-0.060217	0.471114	1.576332
LINC00310	LINC00313	0.103673	-0.179870	0.371311	0.722162
LINC00310	LINC00314	0.275013	-0.003617	0.514017	1.981759
LINC00310	LINC00315	0.529751	0.294881	0.704256	4.327308
LINC00310	LINC00319	0.395726	0.131903	0.607195	2.985372
LINC00310	LINC00320	-0.144490	-0.406494	0.139472	-1.011671
LINC00310	LINC00322	0.492545	0.248224	0.677950	3.921063
LINC00310	LINC00324	0.022474	-0.257489	0.298956	0.155744
LINC00310	LINC00326	0.517119	0.278913	0.695378	4.185825
LINC00310	LINC00327	0.472269	0.223266	0.663411	3.712018
LINC00310	LINC00330	0.160215	-0.123652	0.419844	1.124530
LINC00310	LINC00331	0.178889	-0.104676	0.435553	1.259697
LINC00310	LINC00332	0.271933	-0.006945	0.511563	1.957782
LINC00310	LINC00334	0.334990	0.062462	0.561029	2.463198
LINC00310	LINC00337	0.079186	-0.203656	0.349827	0.550342
LINC00310	LINC00339	0.214502	-0.067905	0.465085	1.521528
LINC00310	LINC00342	0.458173	0.206106	0.653218	3.571212
LINC00310	LINC00343	0.127779	-0.156127	0.392183	0.892597
LINC00310	LINC00345	0.894550	0.820503	0.939073	13.865915
LINC00310	LINC00346	0.323697	0.049835	0.552288	2.370255
LINC00310	LINC00347	0.228486	-0.053253	0.476532	1.626013
LINC00310	LINC00348	0.487899	0.242476	0.674631	3.872447
LINC00310	LINC00350	0.343866	0.072447	0.567864	2.537084
LINC00310	LINC00351	0.159812	-0.124059	0.419503	1.121624
LINC00310	LINC00353	0.410612	0.149327	0.618297	3.119954
LINC00310	LINC00354	0.423492	0.164534	0.627835	3.238807
LINC00310	LINC00355	0.502425	0.260504	0.684982	4.025929
LINC00310	LINC00358	0.312749	0.037676	0.543765	2.281225
LINC00310	LINC00362	0.289028	0.011609	0.525132	2.091715
LINC00310	LINC00363	0.638511	0.438006	0.778500	5.748006
LINC00310	LINC00364	0.578199	0.357362	0.737807	4.909797
LINC00310	LINC00365	0.802161	0.674388	0.883289	9.307417
