##The total sample size is 50.
Marker1	Marker2	Correlation	Lower	Upper	t-statistic	Valid-num
3	72	-0.046339	-0.320556	0.235046	-0.321388	50
3	73	-0.188187	-0.443318	0.095149	-1.327518	50
3	74	0.000240	-0.278131	0.278574	0.001663	50
3	75	0.170036	-0.113698	0.428125	1.195452	50
3	76	-0.229388	-0.477267	0.052305	-1.632783	50
3	77	0.411573	0.150457	0.619010	3.128737	50
3	78	0.368163	0.100065	0.586420	2.743403	50
3	79	0.431260	0.173767	0.633559	3.311648	50
3	80	-0.237551	-0.483906	0.043691	-1.694301	50
3	81	-0.040384	-0.315194	0.240674	-0.280018	50
3	82	-0.169844	-0.427964	0.113893	-1.194062	50
3	83	0.039424	-0.241580	0.314327	0.273348	50
3	84	0.011573	-0.267642	0.288994	0.080183	50
3	85	0.115102	-0.168654	0.381240	0.802786	50
3	86	-0.304778	-0.537529	-0.028875	-2.217043	50
3	87	0.131909	-0.152026	0.395731	0.921947	50
3	88	0.154094	-0.129828	0.414660	1.080497	50
3	89	-0.080528	-0.351013	0.202360	-0.559734	50
3	90	-0.424826	-0.628820	-0.166117	-3.251256	50
3	91	0.272701	-0.006116	0.512176	1.963757	50
3	92	0.146603	-0.137355	0.408294	1.026787	50
3	93	0.443265	0.188124	0.642361	3.425998	50
3	94	0.164082	-0.119740	0.423110	1.152410	50
3	95	-0.131621	-0.395484	0.152312	-0.919897	50
3	96	0.099352	-0.184092	0.367540	0.691752	50
3	97	0.411486	0.150355	0.618946	3.127948	50
3	98	0.131525	-0.152408	0.395401	0.919214	50
3	99	-0.213637	-0.464375	0.068807	-1.515103	50
4	5	0.144010	-0.139953	0.406084	1.008237	50
4	6	0.091285	-0.191945	0.360478	0.635089	50
4	7	-0.086963	-0.356681	0.196138	-0.604787	50
4	8	0.180792	-0.102730	0.437146	1.273552	50
4	9	0.122881	-0.160978	0.387964	0.857847	50
4	10	0.208793	-0.073852	0.460388	1.479158	50
4	11	0.470636	0.221271	0.662234	3.695526	50
4	12	-0.002545	-0.280699	0.276003	-0.017632	50
4	13	0.342905	0.071364	0.567126	2.529053	50
4	14	0.027899	-0.252414	0.303892	0.193366	50
4	15	0.115486	-0.168276	0.381573	0.805501	50
4	16	-0.132680	-0.396393	0.151259	-0.927435	50
4	17	-0.243986	-0.489120	0.036871	-1.743059	50
4	18	-0.080432	-0.350928	0.202453	-0.559062	50
4	19	0.623433	0.417538	0.768436	5.524240	50
4	20	-0.180216	-0.436664	0.103319	-1.269357	50
4	21	0.373349	0.106014	0.590351	2.788257	50
4	22	-0.023673	-0.300049	0.256368	-0.164061	50
4	23	0.368067	0.099955	0.586347	2.742576	50
4	24	0.628812	0.424815	0.772034	5.602843	50
4	25	0.590684	0.373790	0.746327	5.071715	50
4	26	0.315630	0.040868	0.546012	2.304554	50
4	27	-0.276447	-0.515158	0.002065	-1.992944	50
4	28	0.070540	-0.211974	0.342174	0.489937	50
4	29	0.141993	-0.141971	0.404363	0.993825	50
4	30	0.355678	0.085823	0.576914	2.636624	50
4	31	-0.041633	-0.316320	0.239495	-0.288690	50
4	32	0.102425	-0.181091	0.370222	0.713373	50
4	33	0.581561	0.361771	0.740106	4.952864	50
4	34	-0.232077	-0.479457	0.049472	-1.653007	50
4	35	-0.411092	-0.618653	-0.149892	-3.124344	50
4	36	-0.107323	-0.374488	0.176296	-0.747875	50
4	37	0.156879	-0.127020	0.417021	1.100515	50
4	38	-0.172917	-0.430547	0.110767	-1.216328	50
4	39	0.180312	-0.103221	0.436744	1.270056	50
4	40	0.169364	-0.114381	0.427560	1.190586	50
4	41	0.500888	0.258589	0.683890	4.009484	50
4	42	0.237551	-0.043691	0.483906	1.694301	50
4	43	-0.087155	-0.356850	0.195951	-0.606133	50
4	44	0.108571	-0.175072	0.375574	0.756678	50
